"filename","AB","AF","AU","BP","C1","CC","CH","CL","CR","CT","CY","DE","DI","DT","EM","EP","FN","FU","FX","GA","GE","ID","IS","J9","JI","LA","LT","MC","MI","NR","PA","PD","PG","PI","PN","PS","PT","PU","PY","RI","RID","OI","PM","RP","SC","SI","SN","SO","SU","TA","TC","TI","UT","VR","VL","WC","Z9"
"./data/Peru.txt",NA,"de la Torre, Amanda
Lopez, Cesar
Yglesias, Eliana
Cornelius, Jonathan P.
","de la Torre, A
Lopez, C
Yglesias, E
Cornelius, JP
","334
","[de la Torre, A; Lopez, C; Yglesias, E] Univ Nacl Agr Molina, Lima 12, Peru.
[Cornelius, JP] World Agroforestry Ctr, Lima 12, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.foreco.2007.09.058
",NA,"amandaro@interchange.ubc.ca
","339
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"MAR 10
",NA,NA,NA,NA,"J
",NA,"2008
",NA,NA,NA,NA,"de la Torre, A (reprint author), Univ British Columbia, Ctr Forest Condervat Genet, 3041-2424 Main Mall, Vancouver, BC V6T 1Z4, Canada
",NA,NA,"0378-1127
","FOREST ECOLOGY AND MANAGEMENT
",NA,NA,"8
","Genetic (AFLP) diversity of nine Cedrela odorata populations in Madre de
Dios, southern Peruvian Amazon
","WOS:000253942200011
",NA,"255
",NA,"8
"
"./data/Peru.txt",NA,"Chao, Kuo-Jung
Phillips, Oliver L.
Gloor, Emanuel
Monteagudo, Abel
Torres-Lezama, Armando
Vasquez Martinez, Rodolfo
","Chao, KJ
Phillips, OL
Gloor, E
Monteagudo, A
Torres-Lezama, A
Martinez, RV
","281
","[Chao, KJ; Phillips, OL; Gloor, E] Univ Leeds, Sch Geog, Earth & Biosphere Inst, RAINFOR Project, Leeds LS2 9JT, W Yorkshire, England.
[Monteagudo, A; Martinez, RV] Jardin Bot Missouri, Proyecto Flora Peru, Oxapampa, Peru.
[Monteagudo, A] Univ Nacl San Antonio Abad Cusco, Cuzco, Peru.
[Torres-Lezama, A] Univ Los Andes, Fac Ciencias Forestales & Ambientales, INDEFOR, Merida, Venezuela.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1365-2745.2007.01343.x
",NA,"kjungchao@googlemail.com
","292
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"MAR
",NA,NA,NA,NA,"J
",NA,"2008
"," A-1523-2011
",NA,NA,NA,"Chao, KJ (reprint author), Natl Taiwan Univ, Coll Life Sci, Inst Ecol & Evolut Biol, Taipei 10617, Taiwan
",NA,NA,"0022-0477
","JOURNAL OF ECOLOGY
",NA,NA,"24
","Growth and wood density predict tree mortality in Amazon forests
","WOS:000252899300005
",NA,"96
",NA,"26
"
"./data/Peru.txt",NA,"Agostinho, Feni
Diniz, Guaraci
Siche, Raul
Ortega, Enrique
","Agostinho, F
Diniz, G
Siche, R
Ortega, E
","37
","[Agostinho, F; Ortega, E] FEA Coll Food Engn, Unicamp, BR-13083862 Campinas, SP, Brazil.
[Diniz, G] Sitio Duas Cachoeiras Farm, BR-13908009 Amparo, SP, Brazil.
[Siche, R] Univ Natl Trujillo, Fac Ciencias Agropecuarias, Escuela Ingn Agroind, Trujillo, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.ecolmodel.2007.07.007
",NA,"ortega@fea.unicamp.br
","57
","NA
",NA,NA,NA,NA,NA,"1-2
",NA,NA,NA,NA,NA,NA,NA,NA,"JAN 10
",NA,NA,NA,NA,"J
",NA,"2008
",NA,NA,NA,NA,"Ortega, E (reprint author), FEA Coll Food Engn, Unicamp, CP 6121, BR-13083862 Campinas, SP, Brazil
",NA,NA,"0304-3800
","ECOLOGICAL MODELLING
",NA,NA,"14
","The use of emergy assessment and the Geographical Information System in
the diagnosis of small family farms in Brazil
","WOS:000251918600003
",NA,"210
",NA,"15
"
"./data/Peru.txt",NA,"Serrano, David
Carrete, Martina
Tella, Jose L.
","Serrano, D
Carrete, M
Tella, JL
","771
","[Serrano, D; Carrete, M; Tella, JL] CSIC, Estac Biol Donana, Dept Conservat Biol, Seville 41013, Spain.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.baae.2007.08.013
",NA,"serrano@ebd.csic.es
","778
","NA
",NA,NA,NA,NA,NA,"6
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J
",NA,"2008
"," A-6376-2009
",NA,NA,NA,"Serrano, D (reprint author), CSIC, Estac Biol Donana, Dept Conservat Biol, Pabellon Peru,Avda Maria Luisa S-N, Seville 41013, Spain
",NA,NA,"1439-1791
","BASIC AND APPLIED ECOLOGY
",NA,NA,"5
","Describing dispersal under habitat constraints: A randomization approach
in lesser kestrels
","WOS:000260620700018
",NA,"9
",NA,"5
"
"./data/Peru.txt",NA,"Wolff, Matthias
Taylor, Marc
Mendo, Jaime
Yamashiro, Carmen
","Wolff, M
Taylor, M
Mendo, J
Yamashiro, C
","333
","[Wolff, M; Taylor, M] ZMT, D-28359 Bremen, Germany.
[Mendo, J] Univ Agr La Molina, Fac Pesqueria, Lima 100, Peru.
[Yamashiro, C] Inst Mar Peru, Callao, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.ecolmodel.2007.07.013
",NA,"mwolff@zmt-bremen.de
","341
","NA
",NA,NA,NA,NA,NA,"2-4
",NA,NA,NA,NA,NA,NA,NA,NA,"DEC 16
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Wolff, M (reprint author), ZMT, Fahrenheitstr 6, D-28359 Bremen, Germany
",NA,NA,"0304-3800
","ECOLOGICAL MODELLING
",NA,NA,"4
","A catch forecast model for the Peruvian scallop (Argopecten purpuratus)
based on estimators of spawning stock and settlement rate
","WOS:000251629300020
",NA,"209
",NA,"4
"
"./data/Peru.txt",NA,"Horgan, Finbarr G.
Quiring, Dan T.
Lagnaoui, Aziz
Salas, Alberto R.
Pelletier, Yvan
","Horgan, FG
Quiring, DT
Lagnaoui, A
Salas, AR
Pelletier, Y
","249
","World Bank, Div Evironm & Socially Sustainable Dev, Washington, DC 20433 USA.
Univ New Brunswick, Fac Forestry & Environm Management, Dept Biol, Populat Ecol Grp, Fredericton, NB E3B 6C2, Canada.
Ctr Int Papa, Lima 12, Peru.
Potato Res Ctr Agr & Agri Food Canada, Fredericton, NB E3B3E9, Canada.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1570-7458.2007.00619.x
",NA,"finbarr.horgan@teagasc.ie
","258
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Horgan, FG (reprint author), Oak Pk Res Ctr, Carlow, Ireland
",NA,NA,"0013-8703
","ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA
",NA,NA,"5
","Periderm- and cortex-based resistance to tuber-feeding Phthorimaea
operculella in two wild potato species
","WOS:000250916300004
",NA,"125
",NA,"5
"
"./data/Peru.txt",NA,"Willig, Michael R.
Presley, Steven J.
Bloch, Christopher P.
Hice, Christine L.
Yanoviak, Stephen P.
Diaz, M. Monica
Chauca, Lily Arias
Pacheco, Victor
Weaver, Scott C.
","Willig, MR
Presley, SJ
Bloch, CP
Hice, CL
Yanoviak, SP
Diaz, MM
Chauca, LA
Pacheco, V
Weaver, SC
","737
","Univ Connecticut, Ctr Environm Sci & Engn, Dept Ecol & Evolut Biol, Storrs, CT 06269 USA.
Bridgewater State Coll, Dept Biol Sci, Bridgewater, MA 02325 USA.
Univ New Mexico, Dept Biol, Albuquerque, NM 87131 USA.
Univ Texas, Med Ctr, Ctr Trop Dis, Dept Pathol, Galveston, TX 77555 USA.
Texas Tech Univ, Dept Biol Sci & Museum, Lubbock, TX 79409 USA.
Univ Nacl Tucuman, PIDBA, San Miguel De Tucuman, Argentina.
Univ Nacl Mayor San Marcos, Dept Mastozool, Museo Hist Nat, Lima 14, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1744-7429.2007.00322.x
",NA,"michael.willig@uconn.edu
","746
","NA
",NA,NA,NA,NA,NA,"6
",NA,NA,NA,NA,NA,NA,NA,NA,"NOV
",NA,NA,NA,NA,"J
",NA,"2007
"," D-6490-2011
",NA,NA,NA,"Willig, MR (reprint author), Univ Connecticut, Ctr Environm Sci & Engn, Dept Ecol & Evolut Biol, Storrs, CT 06269 USA
",NA,NA,"0006-3606
","BIOTROPICA
",NA,NA,"15
","Phyllostomid bats of lowland Amazonia: Effects of habitat alteration on
abundance
","WOS:000249880900009
",NA,"39
",NA,"18
"
"./data/Peru.txt",NA,"Sergio, Fabrizio
Pedrini, Paolo
","Sergio, F
Pedrini, P
","3243
","Estac Biol Donana, Dept Appl Biol, CSIC, E-41013 Seville, Spain.
Trento Museum Nat Sci, Raptor Conserv Res Unit, I-38100 Trento, Italy.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10531-006-9113-y
",NA,"fsergio@ebd.csic.es
","3254
","NA
",NA,NA,NA,NA,NA,"12
",NA,NA,NA,NA,NA,NA,NA,NA,"NOV
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Sergio, F (reprint author), Estac Biol Donana, Dept Appl Biol, CSIC, Avda Maria Luisa s-n,Pabellon Peru,Apdo 1056, E-41013 Seville, Spain
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"9
","Biodiversity gradients in the Alps: the overriding importance of
elevation
","WOS:000249805300001
",NA,"16
",NA,"9
"
"./data/Peru.txt",NA,"Pico, F. Xavier
van Groenendael, Jan
","Pico, FX
van Groenendael, J
","920
","CSIC, Pabellon Peru, Seville 41013, Spain.
Univ Autonoma Barcelona, Ctr Ecol Res & Forestry Applicat, Barcelona 08193, Spain.
Radboud Univ Nijmegen, Inst Water & Wetland res, Dept Ecol, Sect Aquat Ecol & Environm Biol, NL-6525 ED Nijmegen, Netherlands.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1472-4642.2007.00349.x
",NA,"xpico@ebd.csic.es
","926
","NA
",NA,NA,NA,NA,NA,"6
",NA,NA,NA,NA,NA,NA,NA,NA,"NOV
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Pico, FX (reprint author), CSIC, Pabellon Peru, Stn Biol Donana,Avda Maria Luisa S-N, Seville 41013, Spain
",NA,NA,"1366-9516
","DIVERSITY AND DISTRIBUTIONS
",NA,NA,"7
","Large-scale plant conservation in European semi-natural grasslands: a
population genetic perspective
","WOS:000250297300028
",NA,"13
",NA,"7
"
"./data/Peru.txt",NA,"Costa, Juan F.
Cosio, Walter
Gianoli, Ernesto
","Costa, JF
Cosio, W
Gianoli, E
","165
","Univ Concepcion, Dept Bot, Concepcion, Chile.
Univ Nacl San Antonio Abad Cusco, Fac Ciencias Biol, Entomol Lab, Cuzco, Peru.
Pontificia Univ Catolica Chile, Ctr Adv Studies Ecol & Biodivers, Santiago, Chile.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1570-7458.2007.00612.x
",NA,"egianoli@udec.cl
","169
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"NOV
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Gianoli, E (reprint author), Univ Concepcion, Dept Bot, Casilla 160-C, Concepcion, Chile
",NA,NA,"0013-8703
","ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA
",NA,NA,"1
","Group size in a gregarious tortoise beetle: patterns of oviposition vs.
larval behaviour
","WOS:000250262100007
",NA,"125
",NA,"2
"
"./data/Peru.txt",NA,"Horgan, Finbarr G.
Quiring, Dan T.
Lagnaoui, Aziz
Pelletier, Yvan
","Horgan, FG
Quiring, DT
Lagnaoui, A
Pelletier, Y
","1
","Univ New Brunswick, Populat Ecol Grp, Dept Biol, Fredericton, NB E3B 6C2, Canada.
Univ New Brunswick, Fac Environm Management, Fredericton, NB E3B 6C2, Canada.
Ctr Int Papa, Dept Entomol & Nematol, Lima 12, Peru.
Agr & Agri Food Canada, Potato Res Ctr, Fredericton, NB E3B 4Z7, Canada.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1570-7458.2007.00590.x
",NA,"finbarr.horgan@teagasc.ie
","12
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Horgan, FG (reprint author), Teagasc, Oak Pk Res Ctr, Carlow, Ireland
",NA,NA,"0013-8703
","ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA
",NA,NA,"8
","Variable responses of tuber moth to the leaf trichomes of wild potatoes
","WOS:000249222100001
",NA,"125
",NA,"9
"
"./data/Peru.txt",NA,"Saldana, Alfredo
Lusk, Christopher H.
Gonzales, Wilfredo L.
Gianoli, Ernesto
","Saldana, A
Lusk, CH
Gonzales, WL
Gianoli, E
","651
","Univ Concepcion, Dept Bot, Concepcion, Chile.
Macquarie Univ, Sch Biol Sci, Sydney, NSW 2109, Australia.
Univ Peruana Cayetano Heredia, Fac Ciencias & Filosofia, Dept Ciencias Biol & Fisiol, Lima 3, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10682-006-9143-7
",NA,"asaldana@udec.cl
","662
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Saldana, A (reprint author), Univ Concepcion, Dept Bot, Casilla 160-C, Concepcion, Chile
",NA,NA,"0269-7653
","EVOLUTIONARY ECOLOGY
",NA,NA,"8
","Natural selection on ecophysiological traits of a fern species in a
temperate rainforest
","WOS:000248941500006
",NA,"21
",NA,"9
"
"./data/Peru.txt",NA,"Sergio, Fabrizio
Blas, Julio
Forero, Manuela G.
Donazar, Jose Antonio
Hiraldo, Fernando
","Sergio, F
Blas, J
Forero, MG
Donazar, JA
Hiraldo, F
","811
","Consejo Super Invest Cientificas, Estac Biol Donana, Dept Conserval Biol, Seville 41013, Spain.
Univ Saskatchewan, Dept Biol, Saskatoon, SK S7N SE2, Canada.
",NA,NA,NA,NA,NA,NA,NA,"10.1093/beheco/arm052
",NA,"fsergio@ebd.csic.es
","821
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP-OCT
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Sergio, F (reprint author), Consejo Super Invest Cientificas, Estac Biol Donana, Dept Conserval Biol, Ave Maria Luisa S-N,Pabellon Peru,Apdo 1046, Seville 41013, Spain
",NA,NA,"1045-2249
","BEHAVIORAL ECOLOGY
",NA,NA,"30
","Sequential settlement and site dependence in a migratory raptor
","WOS:000249498300002
",NA,"18
",NA,"30
"
"./data/Peru.txt",NA,"Zambrana, Narel Y. Paniagua
Byg, Anja
Svenning, Jens-Christian
Moraes, Monica
Grandez, Cesar
Balslev, Henrik
","Zambrana, NYP
Byg, A
Svenning, JC
Moraes, M
Grandez, C
Balslev, H
","2771
","Aarhus Univ, Dept Biol Sci, DK-8000 Aarhus C, Denmark.
Univ Mayor San Andres, Inst Ecol, La Paz, Bolivia.
Univ Nacl Amazonia Peruana, Fac Ciencias Biol, Iquitos, Peru.
",NA,NA,"Copenhagen, DENMARK
",NA,"Conference on Biodiversity and Ecosystem Services in Developing
Countries
","AUG 17-18, 2005
",NA,"10.1007/s10531-007-9218-y
",NA,"Henrik.balslev@biology.au.dk
","2787
","NA
",NA,NA,NA,NA,NA,"10
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Balslev, H (reprint author), Aarhus Univ, Dept Biol Sci, 1540 Ny Munkegade, DK-8000 Aarhus C, Denmark
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"3
","Diversity of palm uses in the western Amazon
","WOS:000249208000004
",NA,"16
",NA,"5
"
"./data/Peru.txt",NA,"La Torre-Cuadros, Maria De Los Angeles
Herrando-Perez, Salvador
Young, Kenneth R.
","La Torre-Cuadros, MDLA
Herrando-Perez, S
Young, KR
","2965
","Univ Nacl Agr La Molina, Herbario Forestal MOL, Lima, Peru.
Univ Texas, Dept Geog & Environm, Austin, TX 78712 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10531-007-9155-9
",NA,"angeleslatorre@lamolina.edu.pe
salherra@ono.com
kryoung@mail.utexas.edu
","2988
","NA
",NA,NA,NA,NA,NA,"10
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"La Torre-Cuadros, MDLA (reprint author), Univ Nacl Agr La Molina, Herbario Forestal MOL, Apdo 456,Lima 1, Lima, Peru
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"8
","Diversity and structural patterns for tropical montane and premontane
forests of central Peru, with an assessment of the use of higher-taxon
surrogacy
","WOS:000249208000015
",NA,"16
",NA,"8
"
"./data/Peru.txt",NA,"Weiser, Michael D.
Enquist, Brian J.
Boyle, Brad
Killeen, Timothy J.
Jorgensen, Peter M.
Fonseca, Gustavo
Jennings, Michael D.
Kerkhoff, Andrew J.
Lacher, Thomas E., Jr.
Monteagudo, Abel
Vargas, M. Percy Nunez
Phillips, Oliver L.
Swenson, Nathan G.
Martinez, Rodolfo Vasquez
","Weiser, MD
Enquist, BJ
Boyle, B
Killeen, TJ
Jorgensen, PM
Fonseca, G
Jennings, MD
Kerkhoff, AJ
Lacher, TE
Monteagudo, A
Vargas, MPN
Phillips, OL
Swenson, NG
Martinez, RV
","679
","Univ Arizona, Dept Ecol & Evolut, Tucson, AZ 85721 USA.
Conservat Int, Ctr Appl Biodivers Sci, Washington, DC USA.
Museo Hist Nat Noel Kempff Mercado, Santa Cruz, CA USA.
Missouri Bot Garden, St Louis, MO 63166 USA.
Univ Fed Minas Gerais, Dept Zool, Belo Horizonte, MG, Brazil.
Univ Idaho, Moscow, ID 83843 USA.
Nat Conservancy Global Conservat Approach Team, Moscow, ID USA.
Kenyon Coll, Gambier, OH 43022 USA.
Proyecto Flora Peru, Missouri Bot Gardens, Oxapampa, Peru.
Univ San Antonio Abad, Cuzco, Peru.
Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1466-8238.2007.00323.x
",NA,"mweiser@email.arizona.edu
","688
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,"2007
"," A-1523-2011
",NA,NA,NA,"Weiser, MD (reprint author), Univ Arizona, Dept Ecol & Evolut, 1041 E Lowell St, Tucson, AZ 85721 USA
",NA,NA,"1466-822X
","GLOBAL ECOLOGY AND BIOGEOGRAPHY
",NA,NA,"11
","Latitudinal patterns of range size and species richness of New World
woody plants
","WOS:000248959300013
",NA,"16
",NA,"11
"
"./data/Peru.txt",NA,"Hijmans, Robert J.
Gavrilenko, Tatjana
Stephenson, Sarah
Bamberg, John
Salas, Alberto
Spooner, David M.
","Hijmans, RJ
Gavrilenko, T
Stephenson, S
Bamberg, J
Salas, A
Spooner, DM
","485
","Int Rice Res Inst, Los Banos, Laguna, Philippines.
Int Potato Ctr, Lima, Peru.
NI Vavilov Inst Plant Ind, St Petersburg 190000, Russia.
Univ Wisconsin, USDA ARS, Dept Hort, Madison, WI 53706 USA.
Agr Res Serv, Potato Introduct Stn, Sturgeon Bay, WI 54235 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1466-8238.2007.00308.x
",NA,"r.hijmans@gmail.com
","495
","NA
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"JUL
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Hijmans, RJ (reprint author), Int Rice Res Inst, DAPO Box 7777, Manila, Philippines
",NA,NA,"1466-822X
","GLOBAL ECOLOGY AND BIOGEOGRAPHY
",NA,NA,"25
","Geographical and environmental range expansion through polyploidy in
wild potatoes (Solanum section Petota)
","WOS:000247127900008
",NA,"16
",NA,"28
"
"./data/Peru.txt",NA,"Berkov, Amy
Feinstein, Julie
Small, Jacinta
Nkamany, Mary
","Berkov, A
Feinstein, J
Small, J
Nkamany, M
","530
","CUNY City Coll, Dept Biol, New York, NY 10031 USA.
Amer Museum Nat Hist, Dept Invertebrate Zool, New York, NY 10024 USA.
Assoc Conservat Amazonica, Puerto Maldonado, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1744-7429.2007.00280.x
",NA,"berkov@sci.ccny.cuny.edu
","538
","NA
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"JUL
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Berkov, A (reprint author), CUNY City Coll, Dept Biol, Convent Ave at 138th St, New York, NY 10031 USA
",NA,NA,"0006-3606
","BIOTROPICA
",NA,NA,"4
","Yeasts isolated from neotropical wood-boring beetles in SE Peru
","WOS:000247779400013
",NA,"39
",NA,"4
"
"./data/Peru.txt",NA,"Gonzales, Wilfredo L.
Suarez, Lorena H.
Guinez, Ricardo
Medel, Rodrigo
","Gonzales, WL
Suarez, LH
Guinez, R
Medel, R
","431
","Univ Concepcion, Dept Bot, Concepcion, Chile.
Univ Chile, Fac Ciencias, Dept Ciencia Ecol, Santiago 653, Chile.
Univ Antofagasta, Fac Recursos Mar, Inst Incest Onceanol, Antofagasta, Chile.
Univ Peruana Cayetano Heredia, Fac Ciencias & Filosofia, Dept Ciencias Biol & Fisiol, Lima 31, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10682-006-9111-2
",NA,"wgonzales@udec.cl
","444
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Gonzales, WL (reprint author), Univ Concepcion, Dept Bot, Casilla 160-C, Concepcion, Chile
",NA,NA,"0269-7653
","EVOLUTIONARY ECOLOGY
",NA,NA,"3
","Phenotypic plasticity in the holoparasitic mistletoe Tristerix aphyllus
(Loranthaceae): consequences of trait variation for successful
establishment
","WOS:000246224700011
",NA,"21
",NA,"3
"
"./data/Peru.txt",NA,"Vila, Montserrat
Gimeno, Isabel
","Vila, M
Gimeno, I
","423
","Univ Autonoma Barcelona, CREAF Ctr Ecol Res & Forestry Applicat, ES-08193 Barcelona, Spain.
Univ Autonoma Barcelona, Unit Ecol, Dept Anim & Plant Biol & Ecol, ES-08193 Barcelona, Spain.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1654-1103.2007.tb02554.x
",NA,"montse.vila@ebd.csic.es
","430
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Vila, M (reprint author), CSIC, Estac Biol Donana, Avda Maria Luisa S-N,Pabellon Peru, ES-41013 Seville, Spain
",NA,NA,"1100-9233
","JOURNAL OF VEGETATION SCIENCE
",NA,NA,"10
","Does invasion by an alien plant species affect the soil seed bank?
","WOS:000246574300013
",NA,"18
",NA,"10
"
"./data/Peru.txt",NA,"Baker, Timothy R.
Coronado, Euridice N. Honorio
Phillips, Oliver L.
Martin, Jim
van der Heijden, Geertje M. F.
Garcia, Michael
Silva Espejo, Javier
","Baker, TR
Coronado, ENH
Phillips, OL
Martin, J
van der Heijden, GMF
Garcia, M
Espejo, JS
","495
","Univ Leeds, Sch Geog Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.
Max Planck Inst Biogeochem, Jena, Germany.
Inst Invest Amazonia Peruana, Iquitos, Peru.
Sir Sandford Fleming Coll Appl Arts & Technol, Lindsay, ON, Canada.
Univ Nacl San Antonio Abad del Cusco, Ctr Estudios Plantas Alimenticias & Med, Cuzco, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s00442-007-0667-5
",NA,"t.r.baker@leeds.ac.uk
","504
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN
",NA,NA,NA,NA,"J
",NA,"2007
"," A-1523-2011
",NA,NA,NA,"Baker, TR (reprint author), Univ Leeds, Sch Geog Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England
",NA,NA,"0029-8549
","OECOLOGIA
",NA,NA,"12
","Low stocks of coarse woody debris in a southwest Amazonian forest
","WOS:000246614700010
",NA,"152
",NA,"15
"
"./data/Peru.txt",NA,"Rochon, Caroline
Margolis, Hank A.
Weber, John C.
","Rochon, C
Margolis, HA
Weber, JC
","291
","Univ Laval, Dept Sci Bois & Foret, Quebec City, PQ G1K 7P4, Canada.
World Agroforestry Ctr, ICRAF, Pucallpa, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.foreco.2007.03.025
",NA,"Hank.Margolis@sbf.ulaval.ca
","298
","NA
",NA,NA,NA,NA,NA,"2-3
",NA,NA,NA,NA,NA,NA,NA,NA,"MAY 31
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Margolis, HA (reprint author), Univ Laval, Dept Sci Bois & Foret, Pavillon Abitibi Price, Quebec City, PQ G1K 7P4, Canada
",NA,NA,"0378-1127
","FOREST ECOLOGY AND MANAGEMENT
",NA,NA,"6
","Genetic variation in growth of Guazuma crinita (Mart.) trees at an early
age in the Peruvian Amazon
","WOS:000247113400013
",NA,"243
",NA,"6
"
"./data/Peru.txt",NA,"Squeo, Francisco A.
Holmgren, Milena
Jimenez, Milagros
Alban, Luis
Reyes, Jose
Gutierrez, Julio R.
","Squeo, FA
Holmgren, M
Jimenez, M
Alban, L
Reyes, J
Gutierrez, JR
","195
","Univ La Serena, Dept Biol, La Serena, Chile.
Ctr Estudios Avanzados Zonas Aridas, La Serena, Chile.
Univ Chile, Inst Ecol & Biodivers, Santiago, Chile.
Univ Wageningen & Res Ctr, Resource Ecol Grp, NL-6708 PD Wageningen, Netherlands.
Univ Nacl San Agustin, Inst Reg Ciencias Ambientales, Arequipa, Peru.
Univ Piura, Piura, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1658/1100-9233(2007)18[195:TEAAEE]2.0.CO;2
",NA,"f_squeo@userena.cl
milena.holmgren@wur.nl
mili2j@yahoo.com
jotaerremi@hotmail.com
jgutierr@userena.cl
","202
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"APR
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Squeo, FA (reprint author), Univ La Serena, Dept Biol, Casilla 599, La Serena, Chile
",NA,NA,"1100-9233
","JOURNAL OF VEGETATION SCIENCE
",NA,NA,"7
","Tree establishment along an ENSO experimental gradient in the Atacama
desert
","WOS:000245933100005
",NA,"18
",NA,"7
"
