"filename","AB","AF","AU","BP","C1","CC","CH","CL","CR","CT","CY","DE","DI","DT","EM","EP","FN","FU","FX","GA","GE","ID","IS","J9","JI","LA","LT","MC","MI","NR","PA","PD","PG","PI","PN","PS","PT","PU","PY","RI","RID","OI","PM","RP","SC","SI","SN","SO","SU","TA","TC","TI","UT","VR","VL","WC","Z9"
"./data/Ecuador.txt",NA,"Guerra, Monica A.
Ron, Santiago R.
","Guerra, MA
Ron, SR
","1128
","[Guerra, MA; Ron, SR] Pontificia Univ Catolica Ecuador, Ctr Biodiversidad & Ambiente, Museo Zool, Quito, Ecuador.
[Ron, SR] Univ Texas Austin, Texas Mem Museum, Austin, TX 78712 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1093/beheco/arn098
",NA,"m.guerra@mail.utexas.edu
","1135
","NA
",NA,NA,NA,NA,NA,"6
",NA,NA,NA,NA,NA,NA,NA,NA,"NOV-DEC
",NA,NA,NA,NA,"J
",NA,"2008
"," C-4924-2009
",NA,NA,NA,"Guerra, MA (reprint author), Univ Texas Austin, Sect Integrat Biol, Patterson Labs, 1 Univ Stn C0930, Austin, TX 78712 USA
",NA,NA,"1045-2249
","BEHAVIORAL ECOLOGY
",NA,NA,"5
","Mate choice and courtship signal differentiation promotes speciation in
an Amazonian frog
","WOS:000260970700010
",NA,"19
",NA,"5
"
"./data/Ecuador.txt",NA,"Dangles, O.
Carpio, C.
Barragan, A. R.
Zeddam, J. -L.
Silvain, J. -F.
","Dangles, O
Carpio, C
Barragan, AR
Zeddam, JL
Silvain, JF
","1795
","[Dangles, O; Carpio, C; Barragan, AR; Zeddam, JL] Pontificia Univ Catolica Ecuador, Fac Ciencias Exactas & Nat, Entomol Lab, Quito, Ecuador.
[Dangles, O; Zeddam, JL; Silvain, JF] CNRS, UPR 9034, Lab Evolut Genomes & Speciat, IRD,UR 072, F-91198 Gif Sur Yvette, France.
[Dangles, O; Zeddam, JL; Silvain, JF] Univ Paris 11, F-91405 Orsay, France.
",NA,NA,NA,NA,NA,NA,NA,"10.1890/07-1638.1
",NA,"dangles@legs.cnrs-gif.fr
","1809
","NA
",NA,NA,NA,NA,NA,"7
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2008
"," C-4924-2009
",NA,NA,NA,"Dangles, O (reprint author), Pontificia Univ Catolica Ecuador, Fac Ciencias Exactas & Nat, Entomol Lab, Quito, Ecuador
",NA,NA,"1051-0761
","ECOLOGICAL APPLICATIONS
",NA,NA,"9
","Temperature as a key driver of ecological sorting among invasive pest
species in the tropical Andes
","WOS:000259555900019
",NA,"18
",NA,"9
"
"./data/Ecuador.txt",NA,"Hardy, Olivier J.
Jost, Lou
","Hardy, OJ
Jost, L
","849
","[Hardy, OJ] Univ Libre Bruxelles, Fac Sci, Behav & Evolutionary Ecol Unit, Brussels, Belgium.
[Jost, L] Banos, Tungurahua, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1365-2745.2008.01423.x
",NA,"ohardy@ulb.ac.be
","852
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,"2008
"," A-1523-2011
",NA,NA,NA,"Hardy, OJ (reprint author), Univ Libre Bruxelles, Fac Sci, Behav & Evolutionary Ecol Unit, CP 160-12, Brussels, Belgium
",NA,NA,"0022-0477
","JOURNAL OF ECOLOGY
",NA,NA,"15
","Interpreting and estimating measures of community phylogenetic
structuring
","WOS:000258379800002
",NA,"96
",NA,"15
"
"./data/Ecuador.txt",NA,"Pitman, Nigel C. A.
Mogollon, Hugo
Davila, Nallarett
Rios, Marcos
Garcia-Villacorta, Roosevelt
Guevara, Juan
Baker, Timothy R.
Monteagudo, Abel
Phillips, Oliver L.
Vasquez-Martinez, Rodolfo
Ahuite, Manuel
Aulestia, Milton
Cardenas, Dairon
Ceron, Carlos E.
Loizeau, Pierre-Andre
Neill, David A.
Percy, Nunez, V
Palacios, Walter A.
Spichiger, Rodolphe
Valderrama, Elvis
","Pitman, NCA
Mogollon, H
Davila, N
Rios, M
Garcia-Villacorta, R
Guevara, J
Baker, TR
Monteagudo, A
Phillips, OL
Vasquez-Martinez, R
Ahuite, M
Aulestia, M
Cardenas, D
Ceron, CE
Loizeau, PA
Neill, DA
Percy, NV
Palacios, WA
Spichiger, R
Valderrama, E
","525
","[Pitman, NCA] Duke Univ, Nicholas Sch Environm & Earth Sci, Ctr Trop Conservat, Durham, NC 27708 USA.
[Mogollon, H; Guevara, J] Finding Species, Takoma Pk, MD 20912 USA.
[Davila, N; Rios, M; Garcia-Villacorta, R; Ahuite, M; Valderrama, E] Univ Nacl Amazonia Peruana, Fac Ciencias Biol, Escuela Biol, Garcia Calderon 246, Iquitos, Peru.
[Baker, TR; Phillips, OL] Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.
[Monteagudo, A; Vasquez-Martinez, R] Missouri Bot Garden, Proyecto Flora Peru, Jaen, Cajamarca, Peru.
[Aulestia, M; Neill, DA; Palacios, WA] Herbario Nacl Ecuador, Quito, Ecuador.
[Cardenas, D] Inst Amazon Invest Cient SINCHI, Bogota, Colombia.
[Ceron, CE] Univ Cent Ecuador, Escuela Biol, Quito, Ecuador.
[Loizeau, PA; Spichiger, R] Conservatoire & Jardin Bot Ville Geneve, CH-1292 Geneva, Switzerland.
[Percy, NV] Univ Nacl San Antonio Abad de Cusco, Herbario Vargas, Cuzco, Peru.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1744-7429.2008.00424.x
",NA,"ncp@duke.edu
","535
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,"2008
"," A-1523-2011
",NA,NA,NA,"Pitman, NCA (reprint author), Asociac Conservac Cuenca Amazon, Jiron Cusco 499, Puerto Maldonado, Madre Dios, Peru
",NA,NA,"0006-3606
","BIOTROPICA
",NA,NA,"14
","Tree community change across 700 km of lowland Amazonian forest from the
Andean foothills to Brazil
","WOS:000258581100001
",NA,"40
",NA,"15
"
"./data/Ecuador.txt",NA,"Morlon, Helene
Chuyong, George
Condit, Richard
Hubbell, Stephen
Kenfack, David
Thomas, Duncan
Valencia, Renato
Green, Jessica L.
","Morlon, H
Chuyong, G
Condit, R
Hubbell, S
Kenfack, D
Thomas, D
Valencia, R
Green, JL
","904
","[Morlon, H; Green, JL] Univ Calif, Sch Nat Sci, Merced, CA USA.
[Chuyong, G] Univ Buea, Dept Life Sci, Buea, Cameroon.
[Condit, R] Smithsonian Trop Res Inst, Ancon, Panama.
[Hubbell, S] Univ Calif Los Angeles, Los Angeles, CA USA.
[Kenfack, D] Missouri Bot Garden, St Louis, MO 63166 USA.
[Thomas, D] Oregon State Univ, Dept Forest Sci, Corvallis, OR 97331 USA.
[Valencia, R] Pontificia Univ Catolica Ecuador, Plant Ecol Lab, Sch Biol Sci, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1461-0248.2008.01202.x
",NA,"morlon.helene@gmail.com
","917
","NA
",NA,NA,NA,NA,NA,"9
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA," 3
",NA,"J
",NA,"2008
"," C-4828-2009
",NA,NA,NA,"Morlon, H (reprint author), Univ Oregon, Ctr Ecol & Evolutionary Biol, Eugene, OR 97403 USA
",NA,NA,"1461-023X
","ECOLOGY LETTERS
",NA,NA,"37
","A general framework for the distance-decay of similarity in ecological
communities
","WOS:000259263000003
",NA,"11
",NA,"39
"
"./data/Ecuador.txt",NA,"Guenter, Sven
Stimm, Bernd
Cabrera, Manuel
Diaz, Maria Luisa
Lojan, Manuel
Ordonez, Eduardo
Richter, Michael
Weber, Michael
","Guenter, S
Stimm, B
Cabrera, M
Diaz, ML
Lojan, M
Ordonez, E
Richter, M
Weber, M
","247
","[Guenter, S; Stimm, B; Weber, M] Tech Univ Munich, Ctr Life & Food Sci Weihenstephan, Inst Silviculture, D-8000 Munich, Germany.
[Cabrera, M; Diaz, ML; Lojan, M; Ordonez, E] Univ Nacl Loja, Area Agropecuaria & Recursos Nat Renovables, Loja, Ecuador.
[Richter, M] Univ Erlangen Nurnberg, Inst Geog, D-8520 Erlangen, Germany.
",NA,NA,NA,NA,NA,NA,NA,"10.1017/S0266467408005063
",NA,"sven_gunter@yahoo.de
","258
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"MAY
",NA,NA," 3
",NA,"J
",NA,"2008
",NA,NA,NA,NA,"Guenter, S (reprint author), Lehrstuhl Waldbau, Hochanger 13, D-85354 Freising Weihenstephan, Germany
",NA,NA,"0266-4674
","JOURNAL OF TROPICAL ECOLOGY
",NA,NA,"1
","Tree phenology in montane forests of southern Ecuador can be explained
by precipitation, radiation and photoperiodic control
","WOS:000256599700002
",NA,"24
",NA,"1
"
"./data/Ecuador.txt",NA,"Tello, J. Sebastian
Stevens, Richard D.
Dick, Carl W.
","Tello, JS
Stevens, RD
Dick, CW
","693
","[Tello, JS; Stevens, RD] Louisiana State Univ, Dept Biol Sci, Baton Rouge, LA 70803 USA.
[Tello, JS] Pontificia Univ Catolica Ecuador, Escuela Ciencias Biol, Museo Zool, Quito, Ecuador.
[Dick, CW] Field Museum Nat Hist, Dept Zool, Chicago, IL 60605 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.2008.0030-1299.16212.x
",NA,"jtello1@lsu.edu
","702
","NA
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"MAY
",NA,NA,NA,NA,"J
",NA,"2008
"," C-8629-2011
",NA,NA,NA,"Tello, JS (reprint author), Louisiana State Univ, Dept Biol Sci, 107 Life Sci Bldg, Baton Rouge, LA 70803 USA
",NA,NA,"0030-1299
","OIKOS
",NA,NA,"11
","Patterns of species co-occurrence and density compensation: a test for
interspecific competition in bat ectoparasite infracommunities
","WOS:000255465100006
",NA,"117
",NA,"11
"
"./data/Ecuador.txt",NA,"Cierjacks, Arne
Salgado, Silvia
Wesche, Karsten
Hensen, Isabell
","Cierjacks, A
Salgado, S
Wesche, K
Hensen, I
","176
","[Cierjacks, A; Wesche, K; Hensen, I] Univ Halle Wittenberg, Inst Biol, Geobot & Bot Garden, D-06108 Halle, Germany.
[Salgado, S] Pontificia Univ Catolica Ecuador, Herbario QCA, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1744-7429.2007.00361.x
",NA,"arne.cierjacks@gmx.de
","182
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"MAR
",NA,NA,NA,NA,"J
",NA,"2008
"," C-8629-2011
",NA,NA,NA,"Cierjacks, A (reprint author), Univ Halle Wittenberg, Inst Biol, Geobot & Bot Garden, Kirchtor 1, D-06108 Halle, Germany
",NA,NA,"0006-3606
","BIOTROPICA
",NA,NA,"6
","Post-fire population dynamics of two tree species in high-altitude
Polylepis forests of central ecuador
","WOS:000254195100006
",NA,"40
",NA,"7
"
"./data/Ecuador.txt",NA,"Gibbs, James P.
Marquez, Cruz
Sterling, Eleanor J.
","Gibbs, JP
Marquez, C
Sterling, EJ
","88
","[Gibbs, JP] SUNY Syracuse, Coll Environm Sci & Forestry, Syracuse, NY 13210 USA.
[Marquez, C] Charles Darwin Res Stn, Santa Cruz, Galapagos Isl, Ecuador.
[Sterling, EJ] Amer Museum Nat Hist, Ctr Biodivers & Conservat, New York, NY 10024 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1526-100X.2007.00265.x
",NA,"jpgibbs@esf.edu
","93
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"MAR
",NA,NA,NA,NA,"J
",NA,"2008
"," C-4924-2009
",NA,NA,NA,"Gibbs, JP (reprint author), SUNY Syracuse, Coll Environm Sci & Forestry, Syracuse, NY 13210 USA
",NA,NA,"1061-2971
","RESTORATION ECOLOGY
",NA,NA,"5
","The role of endangered species reintroduction in ecosystem restoration:
Tortoise-cactus interactions on espanola island, Galapagos
","WOS:000254194900011
",NA,"16
",NA,"5
"
"./data/Ecuador.txt",NA,"Puillandre, N.
Dupas, S.
Dangles, O.
Zeddam, J. -L.
Capdevielle-Dulac, C.
Barbin, K.
Torres-Leguizamon, M.
Silvain, J. -F.
","Puillandre, N
Dupas, S
Dangles, O
Zeddam, JL
Capdevielle-Dulac, C
Barbin, K
Torres-Leguizamon, M
Silvain, JF
","319
","[Puillandre, N] Museum Natl Hist Nat, Dept Syst & Evolut, Serv Syst Mol,UMR Systemat Adaptat Evolut 7138, CNRS,IFR 01,UPMC,IRD,MNHN, F-75231 Paris, France.
[Puillandre, N; Dupas, S; Dangles, O; Zeddam, JL; Capdevielle-Dulac, C; Barbin, K; Torres-Leguizamon, M; Silvain, JF] CNRS, Lab EGS, IRD, UR 072,Biodiversite & Evolut Complexes Plantes In, Gif Sur Yvette, France.
[Dangles, O; Zeddam, JL] Pontificia Univ Catolica Ecuador, Lab Bioquim & Microbiol Mol, IRD, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10530-007-9132-y
",NA,"puillandre@mnhn.fr
","333
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"MAR
",NA,NA,NA,NA,"J
",NA,"2008
"," C-4924-2009
",NA,NA,NA,"Puillandre, N (reprint author), Museum Natl Hist Nat, Dept Syst & Evolut, Serv Syst Mol,UMR Systemat Adaptat Evolut 7138, CNRS,IFR 01,UPMC,IRD,MNHN, 57 Rue Cuvier, F-75231 Paris, France
",NA,NA,"1387-3547
","BIOLOGICAL INVASIONS
",NA,NA,"24
","Genetic bottleneck in invasive species: the potato tuber moth adds to
the list
","WOS:000253198500006
",NA,"10
",NA,"24
"
"./data/Ecuador.txt",NA,"Kottke, Ingrid
Haug, Ingeborg
Setaro, Sabrina
Pablo Suarez, Juan
Weiss, Michael
Preussing, Markus
Nebel, Martin
Oberwinkler, Franz
","Kottke, I
Haug, I
Setaro, S
Suarez, JP
Weiss, M
Preussing, M
Nebel, M
Oberwinkler, F
","13
","[Kottke, I; Haug, I; Setaro, S; Weiss, M; Oberwinkler, F] Univ Tubingen, Spezielle Bot Mykol & Bot Garden, D-72076 Tubingen, Germany.
[Preussing, M; Nebel, M] Staatl Museum Nat Kunde Stuttgart, D-70191 Stuttgart, Germany.
[Suarez, JP] Univ Tecn Particular Loja, Ctr Biol Celular & Mol, Loja, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.baae.2007.03.007
",NA,"Ingrid.Kottke@uni-tuebingen.de
","23
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J
",NA,"2008
",NA,NA,NA,NA,"Kottke, I (reprint author), Univ Tubingen, Spezielle Bot Mykol & Bot Garden, Morgenstelle 1, D-72076 Tubingen, Germany
",NA,NA,"1439-1791
","BASIC AND APPLIED ECOLOGY
",NA,NA,"17
","Guilds of mycorrhizal fungi and their relation to trees, ericads,
orchids and liverworts in a neotropical mountain rain forest
","WOS:000253080500003
",NA,"9
",NA,"17
"
"./data/Ecuador.txt",NA,"Villegas-Amtmann, Stella
Costa, Daniel P.
Tremblay, Yann
Salazar, Sandie
Aurioles-Gamboa, David
","Villegas-Amtmann, S
Costa, DP
Tremblay, Y
Salazar, S
Aurioles-Gamboa, D
","299
","[Villegas-Amtmann, S; Costa, DP; Tremblay, Y] Univ Calif Santa Cruz, Dept Ecol & Evolutionary Biol, Long Marine Lab, Santa Cruz, CA 95060 USA.
[Salazar, S; Aurioles-Gamboa, D] IPN, Ctr Interdisciplinario Ciencias Marinas, La Paz, Baja California, Mexico.
[Salazar, S] Charles Darwin Fdn, Puerto Ayora, Galapagos, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.3354/meps07457
",NA,"stella@biology.ucsc.edu
","309
","NA
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"JAN
",NA,NA,NA,NA,"J
",NA,"2008
",NA,NA,NA,NA,"Villegas-Amtmann, S (reprint author), Univ Calif Santa Cruz, Dept Ecol & Evolutionary Biol, Long Marine Lab, 100 Shaffer Rd, Santa Cruz, CA 95060 USA
",NA,NA,"0171-8630
","MARINE ECOLOGY-PROGRESS SERIES
",NA,NA,"18
","Multiple foraging strategies in a marine apex predator, the Galapagos
sea lion Zalophus wollebaeki
","WOS:000258359700024
",NA,"363
",NA,"19
"
"./data/Ecuador.txt",NA,"Jacobsen, Dean
","Jacobsen, D
","795
","Univ Copenhagen, Freshwater Biol Lab, Inst Biol, DK-3400 Hillerod, Denmark.
Univ Catolica Ecuador, Escuela Ciencias Biol, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s00442-007-0877-x
",NA,"Djacobsen@bi.ku.dk
","807
","NA
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"JAN
",NA,NA,NA,NA,"J
",NA,"2008
"," A-3605-2009
",NA,NA,NA,"Jacobsen, D (reprint author), Univ Copenhagen, Freshwater Biol Lab, Inst Biol, Helsingorsgade 51, DK-3400 Hillerod, Denmark
",NA,NA,"0029-8549
","OECOLOGIA
",NA,NA,"14
","Low oxygen pressure as a driving factor for the altitudinal decline in
taxon richness of stream macroinvertebrates
","WOS:000251489000016
",NA,"154
",NA,"14
"
"./data/Ecuador.txt",NA,"Lozada, Tannya
de Koning, G. H. J.
Kessler, Michael
Klein, Alexandra-Maria
Tscharntke, Teja
","Lozada, T
de Koning, GHJ
Kessler, M
Klein, AM
Tscharntke, T
","59
","[Lozada, T; Klein, AM; Tscharntke, T] Univ Gottingen, Inst Agroecol, D-37073 Gottingen, Germany.
[de Koning, GHJ] Univ Gottingen, Inst Soil Sci & Forest Nutr, D-37770 Gottingen, Germany.
[Kessler, M] Albrecht von Haller Inst Plant Sci, Dept Systemat Bot, D-37073 Gottingen, Germany.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1472-4642.2007.00413.x
",NA,"tllozada@gmail.com
","68
","NA
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"JAN
",NA,NA,NA,NA,"J
",NA,"2008
"," A-3605-2009
",NA,NA,NA,"Lozada, T (reprint author), Box 17116326,La Rabida N26-52, Quito, Ecuador
",NA,NA,"1366-9516
","DIVERSITY AND DISTRIBUTIONS
",NA,NA,"6
","Geographical range size of tropical plants influences their response to
anthropogenic activities
","WOS:000251584500007
",NA,"14
",NA,"6
"
"./data/Ecuador.txt",NA,"Jaeger, Heinke
Tye, Alan
Kowarik, Ingo
","Jager, H
Tye, A
Kowarik, I
","297
","Tech Univ Berlin, Inst Ecol, Dept Ecosyst Sci & Plant Ecol, D-12165 Berlin, Germany.
Charles Darwin Res Stat, Dept Bot, Galapagos, Ecuador.
",NA,NA,"Brisbane, AUSTRALIA
",NA,"22nd World Congress of the
International-Union-of-Forest-Research-Organizations
","AUG 08-13, 2005
",NA,"10.1016/j.biocon.2007.08.014
",NA,"Heinke.jaeger@tu-berlin.de
alant@sprep.org
Kowarik@tu-berlin.de
","307
","NA
",NA,NA,NA,NA,NA,"3-4
",NA,NA,NA,NA,NA,NA,NA,NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2007
"," D-9912-2011
",NA,NA,NA,"Jager, H (reprint author), Tech Univ Berlin, Inst Ecol, Dept Ecosyst Sci & Plant Ecol, Rothenburgstr 12, D-12165 Berlin, Germany
",NA,"SI
","0006-3207
","BIOLOGICAL CONSERVATION
",NA,NA,"19
","Tree invasion in naturally treeless environments: Impacts of quinine
(Cinchona pubescens) trees on native vegetation in Galapagos
","WOS:000251210800010
",NA,"140
",NA,"19
"
"./data/Ecuador.txt",NA,"Buytaert, Wouter
Iniguez, Vicente
De Bievre, Bert
","Buytaert, W
Iniguez, V
De Bievre, B
","22
","Katholieke Univ Leuven, Lab Soil & Water Management, Louvain, Belgium.
CONDESAN, Int Potato Ctr, Quito, Ecuador.
",NA,NA,"Brisbane, AUSTRALIA
",NA,"22nd World Congress of the
International-Union-of-Forest-Research-Organizations
","AUG 08-13, 2005
",NA,"10.1016/j.foreco.2007.06.035
",NA,"w.buytaert@lancaster.ac.uk
","30
","NA
",NA,NA,NA,NA,NA,"1-2
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT 30
",NA,NA,NA,NA,"J
",NA,"2007
"," D-9912-2011
",NA,NA,NA,"Buytaert, W (reprint author), Univ Lancaster, Lancaster LA1 4YQ, England
",NA,"SI
","0378-1127
","FOREST ECOLOGY AND MANAGEMENT
",NA,NA,"22
","The effects of afforestation and cultivation on water yield in the
Andean paramo
","WOS:000250802500003
",NA,"251
",NA,"22
"
"./data/Ecuador.txt",NA,"Queenborough, Simon A.
Burslem, David F. R. P.
Garwood, Nancy C.
Valencia, Renato
","Queenborough, SA
Burslem, DFRP
Garwood, NC
Valencia, R
","193
","Univ Sheffield, Dept Anim & Plant Sci, Sheffield S10 2TN, S Yorkshire, England.
Univ Aberdeen, Sch Biol Sci, Aberdeen AB24 3UU, Scotland.
So Illinois Univ, Dept Plant Biol, Carbondale, IL 62901 USA.
Pontificia Univ Catolica Ecuador, Dept Biol Sci, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s11258-007-9328-3
",NA,"s.a.queenborough@sheffield.ac.uk
","207
","NA
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Queenborough, SA (reprint author), Univ Sheffield, Dept Anim & Plant Sci, Sheffield S10 2TN, S Yorkshire, England
",NA,NA,"1385-0237
","PLANT ECOLOGY
",NA,NA,"12
","Habitat niche partitioning by 16 species of Myristicaceae in Amazonian
Ecuador
","WOS:000249270300006
",NA,"192
",NA,"14
"
"./data/Ecuador.txt",NA,"Queenborough, Simon A.
Burslem, David F. R. P.
Garwood, Nancy C.
Valencia, Renato
","Queenborough, SA
Burslem, DFRP
Garwood, NC
Valencia, R
","2248
","Univ Aberdeen, Sch Biol Sci, Aberdeen AB24 3UU, Scotland.
So Illinois Univ, Dept Plant Biol, Carbondale, IL 62901 USA.
Pontificia Univ Catolica Ecuador, Dept Biol Sci, Quito, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1890/06-0737.1
",NA,"s.a.queenborough@sheffield.ac.uk
","2258
","NA
",NA,NA,NA,NA,NA,"9
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Queenborough, SA (reprint author), Univ Sheffield, Dept Anim & Plant Sci, Sheffield S10 2TN, S Yorkshire, England
",NA,NA,"0012-9658
","ECOLOGY
",NA,NA,"29
","Neighborhood and community interactions determine the spatial pattern of
tropical tree seedling survival
","WOS:000249500900011
",NA,"88
",NA,"31
"
"./data/Ecuador.txt",NA,"Donlan, C. Josh
Campbell, Karl
Cabrera, Wilson
Lavoie, Christian
Carrion, Victor
Cruz, Felipe
","Donlan, CJ
Campbell, K
Cabrera, W
Lavoie, C
Carrion, V
Cruz, F
","520
","Cornell Univ, Dept Ecol & Evolut Biol, Ithaca, NY 14853 USA.
Adv Conservat Strategies, Santa Cruz, CA 95061 USA.
Galapagos Natl Pk Serv, Isla Santa Cruz, Galapagos, Ecuador.
Charles Darwin Fdn, Quito, Ecuador.
Univ Queensland, Sch Nat & Rural Syst Management, Gatton, Qld, Australia.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.biocon.2007.05.013
",NA,"cjd34@cornell.edu
","524
","NA
",NA,NA,NA,NA,NA,"3-4
",NA,NA,NA,NA,NA,NA,NA,NA,"SEP
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Donlan, CJ (reprint author), Cornell Univ, Dept Ecol & Evolut Biol, Corson Hall, Ithaca, NY 14853 USA
",NA,NA,"0006-3207
","BIOLOGICAL CONSERVATION
",NA,NA,"6
","Recovery of the Galapagos rail (Laterallus spilonotus) following the
removal of invasive mammals
","WOS:000249256100023
",NA,"138
",NA,"6
"
"./data/Ecuador.txt",NA,"Russello, M. A.
Hyseni, C.
Gibbs, J. P.
Cruz, S.
Marquez, C.
Tapia, W.
Velensky, P.
Powell, J. R.
Caccone, A.
","Russello, MA
Hyseni, C
Gibbs, JP
Cruz, S
Marquez, C
Tapia, W
Velensky, P
Powell, JR
Caccone, A
","304
","Univ British Columbia Okanagan, Unit Biol & Phys Geog, Kelowna, BC V1V 1V7, Canada.
Yale Univ, Dept Ecol & Evolut Biol, New Haven, CT USA.
SUNY Coll Environm Sci & Forestry, Syracuse, NY 13210 USA.
Charles Darwin Res Stn, Santa Cruz, Galapagos Isl, Ecuador.
Galapagos Natl Pk Serv, Santa Cruz, Galapagos Isl, Ecuador.
U Trojskeho Zamku, Prague Zoo, Prague, Czech Republic.
Yale Univ, Yale Inst Biospher Studies, New Haven, CT USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1469-1795.2007.00113.x
",NA,"michael.russello@ubc.ca
","311
","NA
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"AUG
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Russello, MA (reprint author), Univ British Columbia Okanagan, Unit Biol & Phys Geog, 3333 Univ Way, Kelowna, BC V1V 1V7, Canada
",NA,NA,"1367-9430
","ANIMAL CONSERVATION
",NA,NA,"11
","Lineage identification of Galapagos tortoises in captivity worldwide
","WOS:000248592700009
",NA,"10
",NA,"11
"
"./data/Ecuador.txt",NA,"Encalada, Andrea C.
Peckarsky, Barbara L.
","Encalada, AC
Peckarsky, BL
","1437
","Univ San Francisco Quito, Dept Ciencias Biol & Ambientales, Quito, Ecuador.
Cornell Univ, Dept Entomol, Ithaca, NY 14853 USA.
Rocky Mt Biol Labs, Crested Butte, CO USA.
Univ Wisconsin, Dept Zool, Madison, WI 53706 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s00265-007-0376-4
",NA,"andreae@usfq.edu.ec
blp1@cornell.edu
","1448
","NA
",NA,NA,NA,NA,NA,"9
",NA,NA,NA,NA,NA,NA,NA,NA,"JUL
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"Encalada, AC (reprint author), Univ San Francisco Quito, Dept Ciencias Biol & Ambientales, Quito, Ecuador
",NA,NA,"0340-5443
","BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY
",NA,NA,"3
","A comparative study of the costs of alternative mayfly oviposition
behaviors
","WOS:000247256000013
",NA,"61
",NA,"4
"
