"AU_ID","UT","C1","RP","RID","RI","OI","Author_Order"
"Cant, MA_1","WOS:000239735300017
","Cornell Univ, Dept Neurobiol & Behav, Ithaca, NY 14853 USA.","","","","",2
"Fine, PVA_2","WOS:000239606900014
","Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor, MI 48109 USA.","Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor, MI 48109 USA","","","",1
"Miller, ZJ_1","WOS:000239606900014
","","","","","",2
"Mesones, Italo_3","WOS:000239606900014
","","","","","",3
"Irazuzta, S_1","WOS:000239606900014
","","","","","",4
"Appel, HM_1","WOS:000239606900014
","","","","","",5
"Stevens, MHH_1","WOS:000239606900014
","","","","","",6
"Saaksjarvi, IE_2","WOS:000239606900014
","","","","","",7
"Schultz, LC_1","WOS:000239606900014
","","","","","",8
"Coley, PD_1","WOS:000239606900014
","","","","","",9
"Malhi, Yadvinder_12","WOS:000238352800001
","Univ Oxford, Ctr Environm, Oxford OX1 3QY, England.","Univ Oxford, Ctr Environm, S Parks Rd, Oxford OX1 3QY, England","","","",1
"Wood, D_2","WOS:000238352800001
","","","","","",2
"Baker, TR_10","WOS:000238352800001
","","","","","",3
"Wright, J_2","WOS:000238352800001
","","","","","",4
"Phillips, OL_17","WOS:000238352800001
","","","","","",5
"Cochrane, T_1","WOS:000238352800001
","","","","","",6
"Meir, Patrick_6","WOS:000238352800001
","","","","","",7
"Chave, Jerome_2","WOS:000238352800001
","","","","","",8
"Almeida, S_6","WOS:000238352800001
","","","","","",9
"Arroyo, Luzmila_3","WOS:000238352800001
","","","","","",10
"Higuchi, Niro_2","WOS:000238352800001
","","","","","",11
"Killeen, TJ_5","WOS:000238352800001
","","","","","",12
"Laurance, SG_3","WOS:000238352800001
","","","","","",13
"Laurance, WF_7","WOS:000238352800001
","","","","","",14
"Lewis, SL_6","WOS:000238352800001
","","","","","",15
"Monteagudo, Abel_4","WOS:000238352800001
","","","","","",16
"Neill, DA_6","WOS:000238352800001
","","","","","",17
"Vargas, PN_11","WOS:000238352800001
","","","","","",18
"Pitman, NCA_9","WOS:000238352800001
","","","","","",19
"Quesada, CA_3","WOS:000238352800001
","","","","","",20
"Salomao, Rafael P._2","WOS:000238352800001
","","","","","",21
"Silva, JNM_3","WOS:000238352800001
","","","","","",22
"Lezama, AT_2","WOS:000238352800001
","","","","","",23
"Terborgh, John_4","WOS:000238352800001
","","","","","",24
"Martinez, RV_10","WOS:000238352800001
","","","","","",25
"Vinceti, B_5","WOS:000238352800001
","","","","","",26
"Sarasola, JH_1","WOS:000237352500013
","CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.","CSIC, Estac Biol Donana, Dept Appl Biol, Avda Maria Luisa S-N,Pabellon Peru, Seville 41013, Spain","","","",1
"Negro, JJ_3","WOS:000237352500013
","CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.","","","","",2
"Penteriani, V_11","WOS:000238103800012
","CSIC, Dept Conservat Biol, Estac Biol Donana, E-41080 Seville, Spain.","CSIC, Dept Conservat Biol, Estac Biol Donana, Pabellon Peru,Avda Maria Luisa S-N, E-41080 Seville, Spain","","","",1
"Fortuna, MA_1","WOS:000238103800012
","","","","","",2
"Melian, CJ_1","WOS:000238103800012
","","","","","",3
"Otalora, F_3","WOS:000238103800012
","","","","","",4
"Ferrer, M_8","WOS:000238103800012
","","","","","",5
"Lopez, BC_1","WOS:000237421500012
","Univ Autonoma Barcelona, CREAF, E-08193 Barcelona, Spain.","Univ Autonoma Barcelona, CREAF, E-08193 Barcelona, Spain","","","",1
"Rodriguez, Rodolfo A._1","WOS:000237421500012
","","","","","",2
"Gracia, CA_1","WOS:000237421500012
","","","","","",3
"Sabate, S_1","WOS:000237421500012
","","","","","",4
"Roques, S_2","WOS:000236655500008
","CSIC, Estac Biol Donana, E-41013 Seville, Spain.","CSIC, Estac Biol Donana, Avda Maria Luisa S-N,Pabellon Peru, E-41013 Seville, Spain","","","",1
"Diaz-Paniagua, C_1","WOS:000236655500008
","CSIC, Estac Biol Donana, E-41013 Seville, Spain.","","","","",2
"Portheault, A_1","WOS:000236655500008
","CSIC, Estac Biol Donana, E-41013 Seville, Spain.","","","","",3
"Perez-Santigosa, N_1","WOS:000236655500008
","CSIC, Estac Biol Donana, E-41013 Seville, Spain.","","","","",4
"Hidalgo-Vila, J_1","WOS:000236655500008
","CSIC, Estac Biol Donana, E-41013 Seville, Spain.","","","","",5
"Terborgh, John_4","WOS:000235332300001
","Duke Univ, Ctr Trop Conservat, Nicholas Sch Environm & Earth Sci, Durham, NC 27708 USA.","Duke Univ, Ctr Trop Conservat, Nicholas Sch Environm & Earth Sci, Box 90319, Durham, NC 27708 USA","","","",1
"Feeley, Kenneth J._1","WOS:000235332300001
","","","","","",2
"Silman, Miles R._2","WOS:000235332300001
","","","","","",3
"Nunez, P_4","WOS:000235332300001
","","","","","",4
"Balukjian, B_1","WOS:000235332300001
","","","","","",5
"Saaksjarvi, IE_2","WOS:000235417600006
","Univ Turku, Dept Biol, FIN-20014 Turku, Finland.","Univ Turku, Dept Biol, FIN-20014 Turku, Finland, Finland","","","",1
"Ruokolainen, Kalle_1","WOS:000235417600006
","","","","","",2
"Tuomisto, Hanna_1","WOS:000235417600006
","","","","","",3
"Haataja, S_2","WOS:000235417600006
","","","","","",4
"Fine, PVA_2","WOS:000235417600006
","","","","","",5
"Cardenas, Glenda_1","WOS:000235417600006
","","","","","",6
"Mesones, Italo_3","WOS:000235417600006
","","","","","",7
"Meza Vargas, Vanessa_1","WOS:000235417600006
","","","","","",8
"de Lucas, M_1","WOS:000233242500015
","CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.","CSIC, Estac Biol Donana, Dept Appl Biol, Av Ma Luisa S-N,Pabellon Peru, Seville 41013, Spain","","","",1
"Janss, GFE_2","WOS:000233242500015
","CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.","","","","",2
"Ferrer, M_8","WOS:000233242500015
","CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.","","","","",3
"Carrete, M_2","WOS:000233067300014
","Estac Biol Donana, CSIC, Dept Appl Biol, E-41013 Seville, Spain.","Estac Biol Donana, CSIC, Dept Appl Biol, Pabellon Peru,Avda Maria Luisa S-N, E-41013 Seville, Spain","","","",1
"Donazar, JA_6","WOS:000233067300014
","Estac Biol Donana, CSIC, Dept Appl Biol, E-41013 Seville, Spain.","","","","",2
"Mena, JL_2","WOS:000232772600005
","Univ Nacl Autonoma Mexico, Inst Ecol, Mexico City 04510, DF, Mexico.","Apartado Postal 07-0145, Lima 7, Peru","","","",1
"Vazquez-Dominguez, E_1","WOS:000232772600005
","Univ Nacl Autonoma Mexico, Inst Ecol, Mexico City 04510, DF, Mexico.","","","","",2
"Roques, S_2","WOS:000231052000004
","CSIC, Lab Mol Ecol, Estac Biol Donana, Seville 41013, Spain.","CSIC, Lab Mol Ecol, Estac Biol Donana, Pabellon Peru,Avda Maria Luisa S-N, Seville 41013, Spain","","","",1
"Negro, JJ_3","WOS:000231052000004
","","","","","",2
"Balbontin, J_4","WOS:000231052000007
","CSIC, Dept Appl Biol, Estac Biol Donana, Seville 41013, Spain.","CSIC, Dept Appl Biol, Estac Biol Donana, Avda Maria Luisa S-N,Pabellon Peru, Seville 41013, Spain","","","",1
"Pena, TS_1","WOS:000232979300006
","Univ Nacl Mayor San Marcos, Fac Ciencias Biol, Grp DePSEA, Lima 100, Peru.","Univ Nacl Mayor San Marcos, Fac Ciencias Biol, Grp DePSEA, Apdo 1898, Lima 100, Peru, Peru","","","",1
"Johst, K_1","WOS:000232979300006
","","","","","",2
"Grimm, V_1","WOS:000232979300006
","","","","","",3
"Arntz, W_1","WOS:000232979300006
","","","","","",4
"Tarazona, J_1","WOS:000232979300006
","","","","","",5
"Pitman, NCA_9","WOS:000231650800009
","Duke Univ, Nicholas Sch Environm & Earth Sci, Ctr Trop Conservat, Durham, NC 27708 USA.","Amazon Conservat Assoc, Jiron Cusco 499, Puerto Maldonado, Madre de Dios, Peru","","","",1
"Ceron, CE_4","WOS:000231650800009
","","","","","",2
"Reyes, CI_1","WOS:000231650800009
","","","","","",3
"Thurber, M_1","WOS:000231650800009
","","","","","",4
"Arellano, J_1","WOS:000231650800009
","","","","","",5
"Sergio, F_10","WOS:000229815100002
","CSIC, Dept Appl Biol, Estac Biol Donana, Seville 41013, Spain.","CSIC, Dept Appl Biol, Estac Biol Donana, Avda Maria Luisa S-N,Pabellon Peru,Apdo 1056, Seville 41013, Spain","","","",1
"Blas, J_4","WOS:000229815100002
","","","","","",2
"Forero, MG_3","WOS:000229815100002
","","","","","",3
"Fernandez, N_1","WOS:000229815100002
","","","","","",4
"Donazar, JA_6","WOS:000229815100002
","","","","","",5
"Hiraldo, F_4","WOS:000229815100002
","","","","","",6
"Sporleder, M_2","WOS:000231224700006
","Int Potato Ctr, Lima 12, Peru.","","","","",1
"Kroschel, J._1","WOS:000231224700006
","","Int Potato Ctr, Apartado 1558, Lima 12, Peru","","","",2
"Huber, J_1","WOS:000231224700006
","","","","","",3
"Lagnaoui, A_6","WOS:000231224700006
","","","","","",4
"Boll, T_1","WOS:000230440200013
","Aarhus Univ, Inst Biol Sci, DK-8000 Aarhus, Denmark.","","","","",1
"Svenning, JC_3","WOS:000230440200013
","","","","","",2
"Vormisto, J_2","WOS:000230440200013
","","","","","",3
"Normand, S_2","WOS:000230440200013
","","","","","",4
"Grandez, Cesar_2","WOS:000230440200013
","","","","","",5
"Balslev, Henrik_2","WOS:000230440200013
","","Aarhus Univ, Inst Biol Sci, Bldg 540,Ny Munkegade, DK-8000 Aarhus, Denmark","","","",6
"Lotters, S_2","WOS:000231649300023
","Univ Mainz, Dept Zool, D-55099 Mainz, Germany.","Univ Mainz, Dept Zool, Saarstr 21, D-55099 Mainz, Germany","","","",1
"Schulte, R_3","WOS:000231649300023
","","","","","",2
"Cordova, JH_1","WOS:000231649300023
","","","","","",3
"Veith, M_1","WOS:000231649300023
","","","","","",4
"La Marca, E_2","WOS:000229355500006
","Univ Los Andes, Fac Ciencias Forestales & Ambientales, Escuela Geog, Lab Biogeog, Merida 5101A, Venezuela.","Univ Los Andes, Fac Ciencias Forestales & Ambientales, Escuela Geog, Lab Biogeog, Apartado Postal 116, Merida 5101A, Venezuela","","","",1
"Lips, KR_2","WOS:000229355500006
","","","","","",2
"Lotters, S_2","WOS:000229355500006
","","","","","",3
"Puschendorf, R_1","WOS:000229355500006
","","","","","",4
"Ibanez, R_2","WOS:000229355500006
","","","","","",5
"Rueda-Almonacid, JV_1","WOS:000229355500006
","","","","","",6
"Schulte, R_3","WOS:000229355500006
","","","","","",7
"Marty, C_1","WOS:000229355500006
","","","","","",8
"Castro, F_1","WOS:000229355500006
","","","","","",9
"Manzanilla-Puppo, J_1","WOS:000229355500006
","","","","","",10
"Garcia-Perez, JE_1","WOS:000229355500006
","","","","","",11
"Bolanos, F_2","WOS:000229355500006
","","","","","",12
"Chaves, G_2","WOS:000229355500006
","","","","","",13
"Pounds, JA_1","WOS:000229355500006
","","","","","",14
"Toral, E_1","WOS:000229355500006
","","","","","",15
"Young, BE_3","WOS:000229355500006
","","","","","",16
"Abdala-Roberts, L_1","WOS:000229355500013
","Univ Autonoma Yucatan, Dept Ecol, Merida 9700, Yucatan, Mexico.","CSIC, Estac Biol Donana, Avda Maria Luisa S-N,Pabellon Peru, Seville 41013, Spain","","","",1
"Parra-Tabla, V_1","WOS:000229355500013
","Univ Autonoma Yucatan, Dept Ecol, Merida 9700, Yucatan, Mexico.","","","","",2
"Boulay, R_1","WOS:000230430500008
","CSIC, Estac Biol Donana, Dept Evolut Biol, E-41013 Seville, Spain.","CSIC, Estac Biol Donana, Dept Evolut Biol, Ave Maria Luisa S-N,Pabellon Peru, E-41013 Seville, Spain","","","",1
"Fedriani, JM_1","WOS:000230430500008
","CSIC, Estac Biol Donana, Dept Evolut Biol, E-41013 Seville, Spain.","","","","",2
"Manzaneda, AJ_1","WOS:000230430500008
","CSIC, Estac Biol Donana, Dept Evolut Biol, E-41013 Seville, Spain.","","","","",3
"Cerda, X_1","WOS:000230430500008
","CSIC, Estac Biol Donana, Dept Evolut Biol, E-41013 Seville, Spain.","","","","",4
"Linares-Palomino, R_2","WOS:000228504800007
","Inst Nacl Recursos Nat, Parque Nacl Cerros Amotape, Tumbes, Peru.","Univ Nacl Agraria La Molina, Fac Ciencias Forestales, Herbario Forestal MOL, Apartado 456, Lima, Peru","","","",1
"Alvarez, SIP_1","WOS:000228504800007
","","","","","",2
"Phillips, OL_17","WOS:000228960000020
","Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England","","","",1
"Martinez, RV_10","WOS:000228960000020
","","","","","",2
"Mendoza, AM_2","WOS:000228960000020
","","","","","",3
"Baker, TR_10","WOS:000228960000020
","","","","","",4
"Vargas, PN_11","WOS:000228960000020
","","","","","",5
"Pertoldi, C_2","WOS:000228683700008
","CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.","CSIC, Estac Biol Donana, Dept Appl Biol, Pabellon Peru,Avda Maria Luisa,S-N, Seville 41013, Spain","","","",1
"Loeschcke, V_1","WOS:000228683700008
","","","","","",2
"Randi, E_1","WOS:000228683700008
","","","","","",3
"Madsen, AB_1","WOS:000228683700008
","","","","","",4
"Hansen, MM_1","WOS:000228683700008
","","","","","",5
"Bijlsma, R_1","WOS:000228683700008
","","","","","",6
"Van De Zande, L_1","WOS:000228683700008
","","","","","",7
"Ursua, E_1","WOS:000226539600012
","CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.","CSIC, Estac Biol Donana, Dept Appl Biol, Pabellon Peru,Avenida Maria,Luisa S-N, Seville 41013, Spain","","","",1
"Serrano, D_5","WOS:000226539600012
","","","","","",2
"Tella, JL_5","WOS:000226539600012
","","","","","",3
"Penteriani, V_11","WOS:000226898200010
","CSIC, Dept Appl Biol, Estacion Biol Donana, ES-41013 Seville, Spain.","CSIC, Dept Appl Biol, Estacion Biol Donana, Avda Maria Luisa S-N,Pabellon del Peru, ES-41013 Seville, Spain","","","",1
"Otalora, F_3","WOS:000226898200010
","","","","","",2
"Ferrer, M_8","WOS:000226898200010
","","","","","",3
"Sergio, F_10","WOS:000227634400009
","CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.","CSIC, Estac Biol Donana, Dept Appl Biol, Avda Maria Luisa S-N,Pabellon Peru,Apdo 1056, Seville 41013, Spain","","","",1
"Penteriani, V_11","WOS:000227634400009
","CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.","","","","",2
"Brightsmith, Donald J._1","WOS:000224662100014
","Duke Univ, Dept Biol, Durham, NC 27712 USA.","Duke Univ, Dept Biol, Durham, NC 27712 USA","","","",1
"Hilburn, J_1","WOS:000224662100014
","","","","","",2
"del Campo, A_1","WOS:000224662100014
","","","","","",3
"Boyd, J_1","WOS:000224662100014
","","","","","",4
"Frisius, M_1","WOS:000224662100014
","","","","","",5
"Frisius, R_1","WOS:000224662100014
","","","","","",6
"Janik, D_1","WOS:000224662100014
","","","","","",7
"Guillen, F_1","WOS:000224662100014
","","","","","",8
"Forero, MG_3","WOS:000231365700009
","Estac Biol Donana, Dept Appl Biol, E-41013 Seville, Spain.","Estac Biol Donana, Dept Appl Biol, Ave Maria Luisa S-N,Pabellon Peru, E-41013 Seville, Spain","","","",1
"Gonzalez-Solis, J_1","WOS:000231365700009
","","","","","",2
"Hobson, KA_1","WOS:000231365700009
","","","","","",3
"Donazar, JA_6","WOS:000231365700009
","","","","","",4
"Bertellotti, M_1","WOS:000231365700009
","","","","","",5
"Blanco, G_1","WOS:000231365700009
","","","","","",6
"Bortolotti, GR_1","WOS:000231365700009
","","","","","",7
"Balbontin, J_4","WOS:000226929700009
","CSIC, Dept Appl Biol, Estac Biol Donana, E-41013 Seville, Spain.","CSIC, Dept Appl Biol, Estac Biol Donana, Avda Maria Luisa S-N,Pabellon Peru,Apdo 1056, E-41013 Seville, Spain","","","",1
"Penteriani, V_11","WOS:000226929700009
","CSIC, Dept Appl Biol, Estac Biol Donana, E-41013 Seville, Spain.","","","","",2
"Ferrer, M_8","WOS:000226929700009
","CSIC, Dept Appl Biol, Estac Biol Donana, E-41013 Seville, Spain.","","","","",3
"Lawrence, A_1","WOS:000226929700002
","Univ Oxford, Environm Change Inst, Oxford OX1 3PS, England.","Univ Oxford, Environm Change Inst, S Parks Rd, Oxford OX1 3PS, England","","","",1
"Phillips, OL_17","WOS:000226929700002
","","","","","",2
"Ismodes, AR_1","WOS:000226929700002
","","","","","",3
"Lopez, M_1","WOS:000226929700002
","","","","","",4
"Rose, S_4","WOS:000226929700002
","","","","","",5
"Wood, D_2","WOS:000226929700002
","","","","","",6
"Farfan, AJ_1","WOS:000226929700002
","","","","","",7
"Lewis, SL_6","WOS:000225631400001
","Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England","","","",1
"Phillips, OL_17","WOS:000225631400001
","","","","","",2
"Sheil, Douglas_3","WOS:000225631400001
","","","","","",3
"Vinceti, B_5","WOS:000225631400001
","","","","","",4
"Baker, TR_10","WOS:000225631400001
","","","","","",5
"Brown, Sandra_1","WOS:000225631400001
","","","","","",6
"Graham, AW_1","WOS:000225631400001
","","","","","",7
"Higuchi, Niro_2","WOS:000225631400001
","","","","","",8
"Hilbert, DW_1","WOS:000225631400001
","","","","","",9
"Laurance, WF_7","WOS:000225631400001
","","","","","",10
"Lejoly, J_1","WOS:000225631400001
","","","","","",11
"Malhi, Yadvinder_12","WOS:000225631400001
","","","","","",12
"Monteagudo, Abel_4","WOS:000225631400001
","","","","","",13
"Vargas, PN_11","WOS:000225631400001
","","","","","",14
"Sonke, B_1","WOS:000225631400001
","","","","","",15
"Supardi, N_1","WOS:000225631400001
","","","","","",16
"Terborgh, JW_3","WOS:000225631400001
","","","","","",17
"Martinez, RV_10","WOS:000225631400001
","","","","","",18
"Serrano, D_5","WOS:000226297500024
","CSIC, Estac Biol Donana, Dept Appl Biol, Seville 41013, Spain.","CSIC, Estac Biol Donana, Dept Appl Biol, Avda Maria Luisa S-N,Pabellon del Peru, Seville 41013, Spain","","","",1
"Forero, MG_3","WOS:000226297500024
","","","","","",2
"Donazar, JA_6","WOS:000226297500024
","","","","","",3
"Tella, JL_5","WOS:000226297500024
","","","","","",4
"Brightsmith, DJ_2","WOS:000225811400008
","Duke Univ, Dept Biol, Durham, NC 27712 USA.","Duke Univ, Dept Biol, Box 90338, Durham, NC 27712 USA","","","",1
"Munoz-Najar, RA_1","WOS:000225811400008
","","","","","",2
"Saaksjarvi, IE_2","WOS:000225767800013
","Univ Turku, Dept Biol, Zool Museum, Sect Biodivers & Environm Sci, FIN-20014 Turku, Finland.","Univ Turku, Dept Biol, Zool Museum, Sect Biodivers & Environm Sci, FIN-20014 Turku, Finland","","","",1
"Haataja, S_2","WOS:000225767800013
","","","","","",2
"Neuvonen, S_1","WOS:000225767800013
","","","","","",3
"Gauld, ID_1","WOS:000225767800013
","","","","","",4
"Jussila, R_1","WOS:000225767800013
","","","","","",5
"Salo, J_1","WOS:000225767800013
","","","","","",6
"Burgos, AM_1","WOS:000225767800013
","","","","","",7
"Salovaara, KJ_1","WOS:000225974900001
","Univ Turku, Dept Biol, FIN-20014 Turku, Finland.","Univ Turku, Dept Biol, FIN-20014 Turku, Finland","","","",1
"Cardenas, GG_1","WOS:000225974900001
","","","","","",2
"Tuomisto, Hanna_1","WOS:000225974900001
","","","","","",3
"Soto, KH_1","WOS:000225668900010
","Univ British Columbia, Marine Mammal Res Unit, Fisheries Ctr, Vancouver, BC V6T 1Z4, Canada.","Univ British Columbia, Marine Mammal Res Unit, Fisheries Ctr, 6248 Biol Sci Rd, Vancouver, BC V6T 1Z4, Canada","","","",1
"Trites, AW_1","WOS:000225668900010
","","","","","",2
"Arias-Schreiber, M_2","WOS:000225668900010
","","","","","",3
"Yu, DW_2","WOS:000224812900009
","Univ E Anglia, Sch Biol Sci, Norwich NR4 7TJ, Norfolk, England.","Univ E Anglia, Sch Biol Sci, Norwich NR4 7TJ, Norfolk, England","","","",1
"Wilson, HB_1","WOS:000224812900009
","","","","","",2
"Frederickson, ME_1","WOS:000224812900009
","","","","","",3
"Palomino, W_1","WOS:000224812900009
","","","","","",4
"De la Colina, R_1","WOS:000224812900009
","","","","","",5
"Edwards, DP_1","WOS:000224812900009
","","","","","",6
"Balareso, AA_1","WOS:000224812900009
","","","","","",7
"Phillips, KA_1","WOS:000224718300006
","Hiram Coll, Dept Psychol, Hiram, OH 44234 USA.","Hiram Coll, Dept Psychol, Hiram, OH 44234 USA","","","",1
"Haas, ME_1","WOS:000224718300006
","","","","","",2
"Grafton, BW_1","WOS:000224718300006
","","","","","",3
"Yrivarren, M_1","WOS:000224718300006
","","","","","",4
"Angulo, F_1","WOS:000225339900020
",NA,"","","","",1
"Barrio, J_1","WOS:000225339900020
",NA,"Quiroga 576,Urb Residencial Higuereta, Lima 33, Peru","","","",2
"Morneault, AE_1","WOS:000224196800001
","Ontario Minist Nat Resources, So Sci & Informat Sect, N Bay, ON P1A 4L7, Canada.","Ontario Minist Nat Resources, So Sci & Informat Sect, 3301 Trout Lake Rd, N Bay, ON P1A 4L7, Canada","","","",1
"Naylor, BJ_1","WOS:000224196800001
","","","","","",2
"Schaeffer, LS_1","WOS:000224196800001
","","","","","",3
"Othmer, DC_1","WOS:000224196800001
","","","","","",4
"Boivin-Chabot, S_1","WOS:000223410500018
","Univ Laval, Fac Foresterie & Geomat, Quebec City, PQ G1K 7P4, Canada.","","","","",1
"Margolis, HA_2","WOS:000223410500018
","","Univ Laval, Fac Foresterie & Geomat, Pavillon Abitibi Price, Quebec City, PQ G1K 7P4, Canada","","","",2
"Weber, JC_3","WOS:000223410500018
","","","","","",3
"Kometter, RF_1","WOS:000228025100009
","Univ Nacl Agr La Molina, Lima, Peru.","Univ Nacl Agr La Molina, Lima, Peru, Peru","","","",1
"Vega-Martinez, Meison_1","WOS:000228025100009
","","","","","",2
"Blundell, AG_1","WOS:000228025100009
","","","","","",3
"Gullison, RE_1","WOS:000228025100009
","","","","","",4
"Steininger, MK_1","WOS:000228025100009
","","","","","",5
"Rice, RE_1","WOS:000228025100009
","","","","","",6
"Sporleder, M_2","WOS:000222317900002
","Int Potato Ctr, Lima 12, Peru.","Int Potato Ctr, Apdo 1558, Lima 12, Peru","","","",1
"Kroschel, J._1","WOS:000222317900002
","","","","","",2
"Quispe, MRG_1","WOS:000222317900002
","","","","","",3
"Lagnaoui, A_6","WOS:000222317900002
","","","","","",4
"Smith, AC_1","WOS:000220936800003
","Univ Stirling, Dept Psychol, Scottish Primate Res Grp, Stirling FK9 4LA, Scotland.","Anglia Polytech Univ, Dept Life Sci, East Rd, Cambridge CB1 1PT, England","","","",1
"Kelez, Shaleyla_1","WOS:000220936800003
","","","","","",2
"Buchanan-Smith, HM_1","WOS:000220936800003
","","","","","",3
"Baker, TR_10","WOS:000221421600003
","Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England.","Univ Leeds, Sch Geog, Earth & Biosphere Inst, Leeds LS2 9JT, W Yorkshire, England","","","",1
"Phillips, OL_17","WOS:000221421600003
","","","","","",2
"Malhi, Yadvinder_12","WOS:000221421600003
","","","","","",3
"Almeida, S_6","WOS:000221421600003
","","","","","",4
"Arroyo, Luzmila_3","WOS:000221421600003
","","","","","",5
"Di Fiore, Anthony_2","WOS:000221421600003
","","","","","",6
"Erwin, Terry_1","WOS:000221421600003
","","","","","",7
"Killeen, TJ_5","WOS:000221421600003
","","","","","",8
"Laurance, SG_3","WOS:000221421600003
","","","","","",9
"Laurance, WF_7","WOS:000221421600003
","","","","","",10
"Lewis, SL_6","WOS:000221421600003
","","","","","",11
"Lloyd, Jon_2","WOS:000221421600003
","","","","","",12
"Monteagudo, Abel_4","WOS:000221421600003
","","","","","",13
"Neill, DA_6","WOS:000221421600003
","","","","","",14
"Patino, Sandra_1","WOS:000221421600003
","","","","","",15
"Pitman, NCA_9","WOS:000221421600003
","","","","","",16
"Silva, JNM_3","WOS:000221421600003
","","","","","",17
"Martinez, RV_10","WOS:000221421600003
","","","","","",18
"Malhi, Yadvinder_12","WOS:000221421600004
","Univ Edinburgh, Sch Geosci, Edinburgh, Midlothian, Scotland.","Univ Edinburgh, Sch Geosci, Darwin Bldg,Mayfield Rd, Edinburgh, Midlothian, Scotland","","","",1
"Baker, TR_10","WOS:000221421600004
","","","","","",2
"Phillips, OL_17","WOS:000221421600004
","","","","","",3
"Almeida, S_6","WOS:000221421600004
","","","","","",4
"Alvarez, Esteban_2","WOS:000221421600004
","","","","","",5
"Arroyo, Luzmila_3","WOS:000221421600004
","","","","","",6
"Chave, Jerome_2","WOS:000221421600004
","","","","","",7
"Czimczik, CI_1","WOS:000221421600004
","","","","","",8
"Di Fiore, Anthony_2","WOS:000221421600004
","","","","","",9
"Higuchi, Niro_2","WOS:000221421600004
","","","","","",10
"Killeen, TJ_5","WOS:000221421600004
","","","","","",11
"Laurance, SG_3","WOS:000221421600004
","","","","","",12
"Laurance, WF_7","WOS:000221421600004
","","","","","",13
"Lewis, SL_6","WOS:000221421600004
","","","","","",14
"Montoya, LMM_1","WOS:000221421600004
","","","","","",15
"Monteagudo, Abel_4","WOS:000221421600004
","","","","","",16
"Neill, DA_6","WOS:000221421600004
","","","","","",17
"Vargas, PN_11","WOS:000221421600004
","","","","","",18
"Patino, Sandra_1","WOS:000221421600004
","","","","","",19
"Pitman, NCA_9","WOS:000221421600004
","","","","","",20
"Quesada, CA_3","WOS:000221421600004
","","","","","",21
"Salomao, Rafael P._2","WOS:000221421600004
","","","","","",22
"Silva, JNM_3","WOS:000221421600004
","","","","","",23
"Lezama, AT_2","WOS:000221421600004
","","","","","",24
"Martinez, RV_10","WOS:000221421600004
","","","","","",25
"Terborgh, John_4","WOS:000221421600004
","","","","","",26
"Vinceti, B_5","WOS:000221421600004
","","","","","",27
"Lloyd, Jon_2","WOS:000221421600004
","","","","","",28
"Ferrer, M_8","WOS:000220392500024
","CSIC, Estac Biol Donana, Seville 41013, Spain.","CSIC, Estac Biol Donana, Ave Maria Luisa,Pabellon Peru, Seville 41013, Spain","","","",1
"Otalora, F_3","WOS:000220392500024
","","","","","",2
"Garcia-Ruiz, JM_1","WOS:000220392500024
","","","","","",3
"Trivedi, MR_1","WOS:000220383700013
","Univ E Anglia, Sch Biol Sci, Norwich NR4 7TJ, Norfolk, England.","Univ Oxford, Sch Geog & Environm, Environm Change Inst, 1A Mansfield Rd, Oxford OX1 3SZ, England, England","","","",1
"Cornejo, FH_1","WOS:000220383700013
","","","","","",2
"Watkinson, AR_1","WOS:000220383700013
","","","","","",3
"De Lucas, M_1","WOS:000186971400008
","CSIC, Estac Biol Donana, Dept Appl Biol, E-41013 Seville, Spain.","CSIC, Estac Biol Donana, Dept Appl Biol, Av Ma Luisa S-N,Pabellon Peru, E-41013 Seville, Spain","","","",1
"Janss, GFE_2","WOS:000186971400008
","CSIC, Estac Biol Donana, Dept Appl Biol, E-41013 Seville, Spain.","","","","",2
"Ferrer, M_8","WOS:000186971400008
","CSIC, Estac Biol Donana, Dept Appl Biol, E-41013 Seville, Spain.","","","","",3
