"AU_ID","UT","C1","RP","RID","RI","OI","Author_Order"
"Haro-Carrion, X_1","WOS:000267538200016
","Pontificia Univ Catolica Ecuador, Herbario QCA, Escuela Ciencias Biol, Quito, Ecuador.","Univ Florida, Dept Biol, Bartram Hall 511,POB 118525, Gainesville, FL 32611 USA",NA,NA,NA,1
"Lozada, T_1","WOS:000267538200016
","","",NA,NA,NA,2
"Navarrete, H_2","WOS:000267538200016
","","",NA,NA,NA,3
"de Koning, GHJ_1","WOS:000267538200016
","","",NA,NA,NA,4
"Andrus, N_1","WOS:000266242800007
","Florida Int Univ, Dept Biol Sci, Miami, FL 33199 USA.","",NA,NA,NA,1
"Tye, A_2","WOS:000266242800007
","","",NA,NA,NA,2
"Nesom, G_1","WOS:000266242800007
","","",NA,NA,NA,3
"Bogler, D_1","WOS:000266242800007
","","",NA,NA,NA,4
"Lewis, C_1","WOS:000266242800007
","","",NA,NA,NA,5
"Noyes, R_1","WOS:000266242800007
","","",NA,NA,NA,6
"Jaramillo, P_2","WOS:000266242800007
","","",NA,NA,NA,7
"Francisco-Ortega, J_1","WOS:000266242800007
","","Florida Int Univ, Dept Biol Sci, Miami, FL 33199 USA",NA,NA,NA,8
"Dallimer, M_1","WOS:000265980700008
","Univ Sheffield, Dept Anim & Plant Sci, Biodivers & Macroecol Grp BIOME, Sheffield S10 2TN, S Yorkshire, England.","Univ Sheffield, Dept Anim & Plant Sci, Biodivers & Macroecol Grp BIOME, Sheffield S10 2TN, S Yorkshire, England",NA,NA,NA,1
"King, T_1","WOS:000265980700008
","Aspinall Fdn, Hythe, Kent, England.","",NA,NA,NA,2
"Atkinson, RJ_1","WOS:000265980700008
","","",NA,NA,NA,3
"Queenborough, SA_1","WOS:000265035400018
","Univ Sheffield, Dept Anim & Plant Sci, Western Bank, Sheffield S10 2TN, S Yorkshire, England.","Univ Sheffield, Dept Anim & Plant Sci, Western Bank, Sheffield S10 2TN, S Yorkshire, England",NA,NA,NA,1
"Mazer, SJ_1","WOS:000265035400018
","","",NA,NA,NA,2
"Vamosi, SM_1","WOS:000265035400018
","","",NA,NA,NA,3
"Garwood, NC_1","WOS:000265035400018
","","",NA,NA,NA,4
"Valencia, R_4","WOS:000265035400018
","","",NA,NA,NA,5
"Freckleton, RP_1","WOS:000265035400018
","","",NA,NA,NA,6
"Wilcke, W_2","WOS:000263712800013
","Johannes Gutenberg Univ Mainz, Inst Geog, D-55099 Mainz, Germany.","Johannes Gutenberg Univ Mainz, Inst Geog, D-55099 Mainz, Germany",NA,NA,NA,1
"Guenter, S_1","WOS:000263712800013
","","",NA,NA,NA,2
"Alt, F_1","WOS:000263712800013
","","",NA,NA,NA,3
"Geissler, C_1","WOS:000263712800013
","","",NA,NA,NA,4
"Boy, J_1","WOS:000263712800013
","","",NA,NA,NA,5
"Knuth, J_1","WOS:000263712800013
","","",NA,NA,NA,6
"Oelmann, Y_1","WOS:000263712800013
","","",NA,NA,NA,7
"Weber, M_2","WOS:000263712800013
","","",NA,NA,NA,8
"Valarezo, C_2","WOS:000263712800013
","","",NA,NA,NA,9
"Mosandl, R_2","WOS:000263712800013
","","",NA,NA,NA,10
"Wilson, RP_1","WOS:000260310400008
","Univ Wales Swansea, Sch Environm & Soc, Swansea SA2 8PP, W Glam, Wales.","Univ Wales Swansea, Sch Environm & Soc, Singleton Pk, Swansea SA2 8PP, W Glam, Wales",NA,NA,NA,1
"Vargas, FH_2","WOS:000260310400008
","","",NA,NA,NA,2
"Steinfurth, A_1","WOS:000260310400008
","","",NA,NA,NA,3
"Riordan, P_1","WOS:000260310400008
","","",NA,NA,NA,4
"Ropert-Coudert, Y_1","WOS:000260310400008
","","",NA,NA,NA,5
"Macdonald, DW_1","WOS:000260310400008
","","",NA,NA,NA,6
"Deem, SL_1","WOS:000260132700002
","St Louis Zoo, WildCare Inst, St Louis, MO 63110 USA.","St Louis Zoo, WildCare Inst, 1 Govt Dr, St Louis, MO 63110 USA",NA,NA,NA,1
"Parker, PG_2","WOS:000260132700002
","","",NA,NA,NA,2
"Miller, RE_1","WOS:000260132700002
","","",NA,NA,NA,3
"Vargas, FH_3","WOS:000260192900004
","Peregrine Fund Fondo Peregrino Panama, Panama City, Panama.","Peregrine Fund Fondo Peregrino Panama, Apartado 0844-00230, Panama City, Panama",NA,NA,NA,1
"Barlow, S_1","WOS:000260192900004
","Univ Oxford, Dept Zool, Behav Ecol Res Grp, Oxford OX1 3PS, England.","",NA,NA,NA,2
"Hart, T_2","WOS:000260192900004
","Inst Zool, London, England.
Imperial Coll Silwood Pk, Ascot, Berks, England.
British Antarctic Survey, Cambridge CB3 0ET, England.","",NA,NA,NA,3
"Jimenez-Uzcategui, G_1","WOS:000260192900004
","CDRS, Isla Santa Cruz, Galapagos, Ecuador.","",NA,NA,NA,4
"Chavez, J_1","WOS:000260192900004
","Parque Nacl Galapagos, Isla Santa Cruz, Galapagos, Ecuador.","",NA,NA,NA,5
"Naranjo, S_1","WOS:000260192900004
","Parque Nacl Galapagos, Isla Santa Cruz, Galapagos, Ecuador.","",NA,NA,NA,6
"Macdonald, DW_2","WOS:000260192900004
","","",NA,NA,NA,7
"Guerra, MA_1","WOS:000260970700010
","Pontificia Univ Catolica Ecuador, Ctr Biodiversidad & Ambiente, Museo Zool, Quito, Ecuador.","Univ Texas Austin, Sect Integrat Biol, Patterson Labs, 1 Univ Stn C0930, Austin, TX 78712 USA",NA,NA,NA,1
"Ron, SR_1","WOS:000260970700010
","","",NA,NA,NA,2
"Dangles, O_3","WOS:000259555900019
","Pontificia Univ Catolica Ecuador, Fac Ciencias Exactas & Nat, Entomol Lab, Quito, Ecuador.
CNRS, UPR 9034, Lab Evolut Genomes & Speciat, IRD,UR 072, F-91198 Gif Sur Yvette, France.
Univ Paris 11, F-91405 Orsay, France.","Pontificia Univ Catolica Ecuador, Fac Ciencias Exactas & Nat, Entomol Lab, Quito, Ecuador",NA,NA,NA,1
"Carpio, C_1","WOS:000259555900019
","Pontificia Univ Catolica Ecuador, Fac Ciencias Exactas & Nat, Entomol Lab, Quito, Ecuador.","",NA,NA,NA,2
"Barragan, AR_1","WOS:000259555900019
","","",NA,NA,NA,3
"Zeddam, JL_1","WOS:000259555900019
","","",NA,NA,NA,4
"Silvain, JF_2","WOS:000259555900019
","","",NA,NA,NA,5
"Hardy, OJ_1","WOS:000258379800002
","Univ Libre Bruxelles, Fac Sci, Behav & Evolutionary Ecol Unit, Brussels, Belgium.","Univ Libre Bruxelles, Fac Sci, Behav & Evolutionary Ecol Unit, CP 160-12, Brussels, Belgium",NA,NA,NA,1
"Jost, L_2","WOS:000258379800002
","","",NA,NA,NA,2
"Pitman, NCA_1","WOS:000258581100001
","Duke Univ, Nicholas Sch Environm & Earth Sci, Ctr Trop Conservat, Durham, NC 27708 USA.","Asociac Conservac Cuenca Amazon, Jiron Cusco 499, Puerto Maldonado, Madre Dios, Peru",NA,NA,NA,1
"Mogollon, H_1","WOS:000258581100001
","","",NA,NA,NA,2
"Davila, N_2","WOS:000258581100001
","","",NA,NA,NA,3
"Rios, M_1","WOS:000258581100001
","","",NA,NA,NA,4
"Garcia-Villacorta, R_1","WOS:000258581100001
","","",NA,NA,NA,5
"Guevara, J_1","WOS:000258581100001
","","",NA,NA,NA,6
"Baker, TR_2","WOS:000258581100001
","","",NA,NA,NA,7
"Monteagudo, A_2","WOS:000258581100001
","","",NA,NA,NA,8
"Phillips, OL_2","WOS:000258581100001
","","",NA,NA,NA,9
"Vasquez-Martinez, R_1","WOS:000258581100001
","","",NA,NA,NA,10
"Ahuite, M_1","WOS:000258581100001
","","",NA,NA,NA,11
"Aulestia, M_1","WOS:000258581100001
","","",NA,NA,NA,12
"Cardenas, D_1","WOS:000258581100001
","","",NA,NA,NA,13
"Ceron, CE_1","WOS:000258581100001
","","",NA,NA,NA,14
"Loizeau, PA_1","WOS:000258581100001
","","",NA,NA,NA,15
"Neill, DA_1","WOS:000258581100001
","","",NA,NA,NA,16
"Percy, NV_1","WOS:000258581100001
","","",NA,NA,NA,17
"Palacios, WA_1","WOS:000258581100001
","","",NA,NA,NA,18
"Spichiger, R_1","WOS:000258581100001
","","",NA,NA,NA,19
"Valderrama, E_1","WOS:000258581100001
","","",NA,NA,NA,20
"Morlon, H_1","WOS:000259263000003
","Univ Calif, Sch Nat Sci, Merced, CA USA.","Univ Oregon, Ctr Ecol & Evolutionary Biol, Eugene, OR 97403 USA",NA,NA,NA,1
"Chuyong, G_2","WOS:000259263000003
","","",NA,NA,NA,2
"Condit, R_2","WOS:000259263000003
","","",NA,NA,NA,3
"Hubbell, S_1","WOS:000259263000003
","","",NA,NA,NA,4
"Kenfack, D_2","WOS:000259263000003
","","",NA,NA,NA,5
"Thomas, D_2","WOS:000259263000003
","","",NA,NA,NA,6
"Valencia, R_5","WOS:000259263000003
","","",NA,NA,NA,7
"Green, JL_1","WOS:000259263000003
","","",NA,NA,NA,8
"Guenter, S_2","WOS:000256599700002
","Tech Univ Munich, Ctr Life & Food Sci Weihenstephan, Inst Silviculture, D-8000 Munich, Germany.","Lehrstuhl Waldbau, Hochanger 13, D-85354 Freising Weihenstephan, Germany",NA,NA,NA,1
"Stimm, B_2","WOS:000256599700002
","","",NA,NA,NA,2
"Cabrera, M_1","WOS:000256599700002
","","",NA,NA,NA,3
"Diaz, ML_1","WOS:000256599700002
","","",NA,NA,NA,4
"Lojan, M_1","WOS:000256599700002
","","",NA,NA,NA,5
"Ordonez, E_1","WOS:000256599700002
","","",NA,NA,NA,6
"Richter, M_1","WOS:000256599700002
","","",NA,NA,NA,7
"Weber, M_3","WOS:000256599700002
","","",NA,NA,NA,8
"Tello, JS_2","WOS:000255465100006
","Louisiana State Univ, Dept Biol Sci, Baton Rouge, LA 70803 USA.","Louisiana State Univ, Dept Biol Sci, 107 Life Sci Bldg, Baton Rouge, LA 70803 USA",NA,NA,NA,1
"Stevens, RD_2","WOS:000255465100006
","","",NA,NA,NA,2
"Dick, CW_1","WOS:000255465100006
","","",NA,NA,NA,3
"Cierjacks, A_1","WOS:000254195100006
","Univ Halle Wittenberg, Inst Biol, Geobot & Bot Garden, D-06108 Halle, Germany.","Univ Halle Wittenberg, Inst Biol, Geobot & Bot Garden, Kirchtor 1, D-06108 Halle, Germany",NA,NA,NA,1
"Salgado, S_1","WOS:000254195100006
","","",NA,NA,NA,2
"Wesche, K_1","WOS:000254195100006
","","",NA,NA,NA,3
"Hensen, I_1","WOS:000254195100006
","","",NA,NA,NA,4
"Gibbs, JP_2","WOS:000254194900011
","SUNY Syracuse, Coll Environm Sci & Forestry, Syracuse, NY 13210 USA.","SUNY Syracuse, Coll Environm Sci & Forestry, Syracuse, NY 13210 USA",NA,NA,NA,1
"Marquez, C_1","WOS:000254194900011
","","",NA,NA,NA,2
"Sterling, EJ_2","WOS:000254194900011
","","",NA,NA,NA,3
"Puillandre, N_1","WOS:000253198500006
","Museum Natl Hist Nat, Dept Syst & Evolut, Serv Syst Mol,UMR Systemat Adaptat Evolut 7138, CNRS,IFR 01,UPMC,IRD,MNHN, F-75231 Paris, France.
CNRS, Lab EGS, IRD, UR 072,Biodiversite & Evolut Complexes Plantes In, Gif Sur Yvette, France.","Museum Natl Hist Nat, Dept Syst & Evolut, Serv Syst Mol,UMR Systemat Adaptat Evolut 7138, CNRS,IFR 01,UPMC,IRD,MNHN, 57 Rue Cuvier, F-75231 Paris, France",NA,NA,NA,1
"Dupas, S_1","WOS:000253198500006
","CNRS, Lab EGS, IRD, UR 072,Biodiversite & Evolut Complexes Plantes In, Gif Sur Yvette, France.","",NA,NA,NA,2
"Dangles, O_4","WOS:000253198500006
","CNRS, Lab EGS, IRD, UR 072,Biodiversite & Evolut Complexes Plantes In, Gif Sur Yvette, France.
Pontificia Univ Catolica Ecuador, Lab Bioquim & Microbiol Mol, IRD, Quito, Ecuador.","",NA,NA,NA,3
"Zeddam, JL_2","WOS:000253198500006
","","",NA,NA,NA,4
"Capdevielle-Dulac, C_1","WOS:000253198500006
","CNRS, Lab EGS, IRD, UR 072,Biodiversite & Evolut Complexes Plantes In, Gif Sur Yvette, France.","",NA,NA,NA,5
"Barbin, K_1","WOS:000253198500006
","CNRS, Lab EGS, IRD, UR 072,Biodiversite & Evolut Complexes Plantes In, Gif Sur Yvette, France.","",NA,NA,NA,6
"Torres-Leguizamon, M_1","WOS:000253198500006
","CNRS, Lab EGS, IRD, UR 072,Biodiversite & Evolut Complexes Plantes In, Gif Sur Yvette, France.","",NA,NA,NA,7
"Silvain, JF_3","WOS:000253198500006
","","",NA,NA,NA,8
"Kottke, I_1","WOS:000253080500003
","Univ Tubingen, Spezielle Bot Mykol & Bot Garden, D-72076 Tubingen, Germany.","Univ Tubingen, Spezielle Bot Mykol & Bot Garden, Morgenstelle 1, D-72076 Tubingen, Germany",NA,NA,NA,1
"Haug, I_1","WOS:000253080500003
","","",NA,NA,NA,2
"Setaro, S_1","WOS:000253080500003
","","",NA,NA,NA,3
"Suarez, JP_1","WOS:000253080500003
","","",NA,NA,NA,4
"Weiss, M_1","WOS:000253080500003
","","",NA,NA,NA,5
"Preussing, M_1","WOS:000253080500003
","","",NA,NA,NA,6
"Nebel, M_1","WOS:000253080500003
","","",NA,NA,NA,7
"Oberwinkler, F_1","WOS:000253080500003
","","",NA,NA,NA,8
"Villegas-Amtmann, S_1","WOS:000258359700024
","Univ Calif Santa Cruz, Dept Ecol & Evolutionary Biol, Long Marine Lab, Santa Cruz, CA 95060 USA.","Univ Calif Santa Cruz, Dept Ecol & Evolutionary Biol, Long Marine Lab, 100 Shaffer Rd, Santa Cruz, CA 95060 USA",NA,NA,NA,1
"Costa, DP_1","WOS:000258359700024
","","",NA,NA,NA,2
"Tremblay, Y_1","WOS:000258359700024
","","",NA,NA,NA,3
"Salazar, S_1","WOS:000258359700024
","","",NA,NA,NA,4
"Aurioles-Gamboa, D_1","WOS:000258359700024
","","",NA,NA,NA,5
"Jacobsen, D_1","WOS:000251489000016
","Univ Copenhagen, Freshwater Biol Lab, Inst Biol, DK-3400 Hillerod, Denmark.","Univ Copenhagen, Freshwater Biol Lab, Inst Biol, Helsingorsgade 51, DK-3400 Hillerod, Denmark",NA,NA,NA,1
"Lozada, T_2","WOS:000251584500007
","Univ Gottingen, Inst Agroecol, D-37073 Gottingen, Germany.","Box 17116326,La Rabida N26-52, Quito, Ecuador",NA,NA,NA,1
"de Koning, GHJ_2","WOS:000251584500007
","","",NA,NA,NA,2
"Kessler, M_1","WOS:000251584500007
","","",NA,NA,NA,3
"Klein, AM_1","WOS:000251584500007
","","",NA,NA,NA,4
"Tscharntke, T_1","WOS:000251584500007
","","",NA,NA,NA,5
"Jager, H_3","WOS:000251210800010
","Tech Univ Berlin, Inst Ecol, Dept Ecosyst Sci & Plant Ecol, D-12165 Berlin, Germany.","Tech Univ Berlin, Inst Ecol, Dept Ecosyst Sci & Plant Ecol, Rothenburgstr 12, D-12165 Berlin, Germany",NA,NA,NA,1
"Tye, A_3","WOS:000251210800010
","","",NA,NA,NA,2
"Kowarik, I_3","WOS:000251210800010
","","",NA,NA,NA,3
"Buytaert, W_1","WOS:000250802500003
","Katholieke Univ Leuven, Lab Soil & Water Management, Louvain, Belgium.","Univ Lancaster, Lancaster LA1 4YQ, England",NA,NA,NA,1
"Iniguez, V_1","WOS:000250802500003
","","",NA,NA,NA,2
"De Bievre, B_1","WOS:000250802500003
","","",NA,NA,NA,3
"Queenborough, SA_2","WOS:000249270300006
","Univ Sheffield, Dept Anim & Plant Sci, Sheffield S10 2TN, S Yorkshire, England.","Univ Sheffield, Dept Anim & Plant Sci, Sheffield S10 2TN, S Yorkshire, England",NA,NA,NA,1
"Burslem, DFRP_1","WOS:000249270300006
","","",NA,NA,NA,2
"Garwood, NC_2","WOS:000249270300006
","","",NA,NA,NA,3
"Valencia, R_6","WOS:000249270300006
","","",NA,NA,NA,4
"Queenborough, SA_3","WOS:000249500900011
","Univ Aberdeen, Sch Biol Sci, Aberdeen AB24 3UU, Scotland.","Univ Sheffield, Dept Anim & Plant Sci, Sheffield S10 2TN, S Yorkshire, England",NA,NA,NA,1
"Burslem, DFRP_2","WOS:000249500900011
","","",NA,NA,NA,2
"Garwood, NC_3","WOS:000249500900011
","","",NA,NA,NA,3
"Valencia, R_7","WOS:000249500900011
","","",NA,NA,NA,4
"Donlan, CJ_1","WOS:000249256100023
","Cornell Univ, Dept Ecol & Evolut Biol, Ithaca, NY 14853 USA.","Cornell Univ, Dept Ecol & Evolut Biol, Corson Hall, Ithaca, NY 14853 USA",NA,NA,NA,1
"Campbell, K_1","WOS:000249256100023
","","",NA,NA,NA,2
"Cabrera, W_1","WOS:000249256100023
","","",NA,NA,NA,3
"Lavoie, C_1","WOS:000249256100023
","","",NA,NA,NA,4
"Carrion, V_1","WOS:000249256100023
","","",NA,NA,NA,5
"Cruz, F_1","WOS:000249256100023
","","",NA,NA,NA,6
"Russello, MA_1","WOS:000248592700009
","Univ British Columbia Okanagan, Unit Biol & Phys Geog, Kelowna, BC V1V 1V7, Canada.","Univ British Columbia Okanagan, Unit Biol & Phys Geog, 3333 Univ Way, Kelowna, BC V1V 1V7, Canada",NA,NA,NA,1
"Hyseni, C_1","WOS:000248592700009
","","",NA,NA,NA,2
"Gibbs, JP_3","WOS:000248592700009
","","",NA,NA,NA,3
"Cruz, S_1","WOS:000248592700009
","","",NA,NA,NA,4
"Marquez, C_2","WOS:000248592700009
","","",NA,NA,NA,5
"Tapia, W_1","WOS:000248592700009
","","",NA,NA,NA,6
"Velensky, P_1","WOS:000248592700009
","","",NA,NA,NA,7
"Powell, JR_1","WOS:000248592700009
","","",NA,NA,NA,8
"Caccone, A_1","WOS:000248592700009
","","",NA,NA,NA,9
"Encalada, AC_1","WOS:000247256000013
","Univ San Francisco Quito, Dept Ciencias Biol & Ambientales, Quito, Ecuador.","Univ San Francisco Quito, Dept Ciencias Biol & Ambientales, Quito, Ecuador",NA,NA,NA,1
"Peckarsky, BL_1","WOS:000247256000013
","","",NA,NA,NA,2
"Marquez, C_3","WOS:000250377200012
","Galapagos Natl Pk Sci, Puerto Villamil, Galapagos, Ecuador.","",NA,NA,NA,1
"Wiedenfeld, DA_2","WOS:000250377200012
","","619 McFarland Ave, Dalton, GA 30720 USA",NA,NA,NA,2
"Landazuri, S_1","WOS:000250377200012
","","",NA,NA,NA,3
"Chavez, J_2","WOS:000250377200012
","","",NA,NA,NA,4
"Castillo, JM_1","WOS:000247153100009
","Univ Seville, Fac Biol, Dept Biol Vegetal & Ecol, E-41080 Seville, Spain.","Univ Seville, Fac Biol, Dept Biol Vegetal & Ecol, Apartado 1095, E-41080 Seville, Spain",NA,NA,NA,1
"Leira-Doce, P_1","WOS:000247153100009
","","",NA,NA,NA,2
"Carrion-Tacuri, J_1","WOS:000247153100009
","","",NA,NA,NA,3
"Munoz-Guacho, E_1","WOS:000247153100009
","","",NA,NA,NA,4
"Arroyo-Solis, A_1","WOS:000247153100009
","","",NA,NA,NA,5
"Curado, G_1","WOS:000247153100009
","","",NA,NA,NA,6
"Doblas, D_1","WOS:000247153100009
","","",NA,NA,NA,7
"Rubio-Casal, AE_1","WOS:000247153100009
","","",NA,NA,NA,8
"Alvarez-Lopez, AA_1","WOS:000247153100009
","","",NA,NA,NA,9
"Redondo-Gomez, S_1","WOS:000247153100009
","","",NA,NA,NA,10
"Berjano, R_1","WOS:000247153100009
","","",NA,NA,NA,11
"Guerrero, G_1","WOS:000247153100009
","","",NA,NA,NA,12
"De Cires, A_1","WOS:000247153100009
","","",NA,NA,NA,13
"Figueroa, E_1","WOS:000247153100009
","","",NA,NA,NA,14
"Tye, A_4","WOS:000247153100009
","","",NA,NA,NA,15
"Vargas, FH_4","WOS:000247583400013
","Peregrine Fund Fondo Peregrino Panama, Panama City, Panama.","Peregrine Fund Fondo Peregrino Panama, Apartado 0844-00230, Panama City, Panama",NA,NA,NA,1
"Lacy, RC_1","WOS:000247583400013
","","",NA,NA,NA,2
"Johnson, PJ_1","WOS:000247583400013
","","",NA,NA,NA,3
"Steinfurth, A_2","WOS:000247583400013
","","",NA,NA,NA,4
"Crawford, RJM_1","WOS:000247583400013
","","",NA,NA,NA,5
"Boersma, PD_1","WOS:000247583400013
","","",NA,NA,NA,6
"Macdonald, DW_3","WOS:000247583400013
","","",NA,NA,NA,7
"Scheldeman, X_1","WOS:000247152800019
","Int Plant Genet Resources Inst, Reg Off Amer, Cali, Colombia.","Int Plant Genet Resources Inst, Reg Off Amer, Apartado Aereo 6713, Cali, Colombia",NA,NA,NA,1
"Willemen, L_1","WOS:000247152800019
","","",NA,NA,NA,2
"d'Eeckenbrugge, GC_1","WOS:000247152800019
","","",NA,NA,NA,3
"Romeijn-Peeters, E_1","WOS:000247152800019
","","",NA,NA,NA,4
"Restrepo, MT_1","WOS:000247152800019
","","",NA,NA,NA,5
"Motoche, JR_1","WOS:000247152800019
","","",NA,NA,NA,6
"Jimenez, D_1","WOS:000247152800019
","","",NA,NA,NA,7
"Lobo, M_1","WOS:000247152800019
","","",NA,NA,NA,8
"Medina, CI_1","WOS:000247152800019
","","",NA,NA,NA,9
"Reyes, C_1","WOS:000247152800019
","","",NA,NA,NA,10
"Rodriguez, D_1","WOS:000247152800019
","","",NA,NA,NA,11
"Ocampo, JA_1","WOS:000247152800019
","","",NA,NA,NA,12
"Van Damme, P_1","WOS:000247152800019
","","",NA,NA,NA,13
"Goetgebeur, P_1","WOS:000247152800019
","","",NA,NA,NA,14
"Cierjacks, A_2","WOS:000246935400006
","Univ Halle Wittenberg, Inst Biol, D-06108 Halle, Germany.","Univ Halle Wittenberg, Inst Biol, Geobot & Bot Garden,Am Kirchtor 1, D-06108 Halle, Germany",NA,NA,NA,1
"Iglesias, JE_1","WOS:000246935400006
","","",NA,NA,NA,2
"Wesche, K_2","WOS:000246935400006
","","",NA,NA,NA,3
"Hensen, I_2","WOS:000246935400006
","","",NA,NA,NA,4
"Lavoie, C_2","WOS:000245009800005
","Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA.","",NA,NA,NA,1
"Donlan, CJ_2","WOS:000245009800005
","","Cornell Univ, Dept Ecol & Evolutionary Biol, Corson Hall, Ithaca, NY 14853 USA",NA,NA,NA,2
"Campbell, K_2","WOS:000245009800005
","","",NA,NA,NA,3
"Cruz, F_2","WOS:000245009800005
","","",NA,NA,NA,4
"Carrion, GV_1","WOS:000245009800005
","","",NA,NA,NA,5
"Carrion, V_2","WOS:000244025100010
","Cornell Univ, Dept Ecol & Evolutionary Biol, Ithaca, NY 14853 USA.","",NA,NA,NA,1
"Donlan, CJ_3","WOS:000244025100010
","","Cornell Univ, Dept Ecol & Evolutionary Biol, Corson Hall, Ithaca, NY 14853 USA",NA,NA,NA,2
"Campbell, K_3","WOS:000244025100010
","","",NA,NA,NA,3
"Lavoie, C_3","WOS:000244025100010
","","",NA,NA,NA,4
"Cruz, F_3","WOS:000244025100010
","","",NA,NA,NA,5
"Mercier, A_1","WOS:000245319700015
","Mem Univ Newfoundland, Ocean Sci Ctr, St John, NF A1C 5S7, Canada.","Mem Univ Newfoundland, Ocean Sci Ctr, St John, NF A1C 5S7, Canada",NA,NA,NA,1
"Ycaza, RH_1","WOS:000245319700015
","","",NA,NA,NA,2
"Hamel, JF_1","WOS:000245319700015
","","",NA,NA,NA,3
"LaFrankie, JV_1","WOS:000240253000019
","Natl Inst Educ, Smithsonian Trop Res Inst, Singapore 637616, Singapore.","Natl Inst Educ, Smithsonian Trop Res Inst, 1 Nanyang Walk, Singapore 637616, Singapore",NA,NA,NA,1
"Ashton, PS_1","WOS:000240253000019
","","",NA,NA,NA,2
"Chuyong, GB_1","WOS:000240253000019
","","",NA,NA,NA,3
"Co, L_1","WOS:000240253000019
","","",NA,NA,NA,4
"Condit, R_3","WOS:000240253000019
","","",NA,NA,NA,5
"Davies, SJ_1","WOS:000240253000019
","","",NA,NA,NA,6
"Foster, R_1","WOS:000240253000019
","","",NA,NA,NA,7
"Hubbell, SP_1","WOS:000240253000019
","","",NA,NA,NA,8
"Kenfack, D_3","WOS:000240253000019
","","",NA,NA,NA,9
"Lagunzad, D_1","WOS:000240253000019
","","",NA,NA,NA,10
"Losos, EC_1","WOS:000240253000019
","","",NA,NA,NA,11
"Nor, NSM_1","WOS:000240253000019
","","",NA,NA,NA,12
"Tan, S_1","WOS:000240253000019
","","",NA,NA,NA,13
"Thomas, DW_1","WOS:000240253000019
","","",NA,NA,NA,14
"Valencia, R_8","WOS:000240253000019
","","",NA,NA,NA,15
"Villa, G_1","WOS:000240253000019
","","",NA,NA,NA,16
"Dobbs, RC_1","WOS:000239899500021
","Illinois State Univ, Behav Ecol Evolut & Systemat Sect, Dept Biol Sci, Normal, IL 61790 USA.","",NA,NA,NA,1
"Styrsky, JD_1","WOS:000239899500021
","Illinois State Univ, Behav Ecol Evolut & Systemat Sect, Dept Biol Sci, Normal, IL 61790 USA.","",NA,NA,NA,2
"Thompson, CF_1","WOS:000239899500021
","Illinois State Univ, Behav Ecol Evolut & Systemat Sect, Dept Biol Sci, Normal, IL 61790 USA.","Yanayacu Biol Stn, Cosanga, Ecuador, Ecuador",NA,NA,NA,3
"Kilpatrick, AM_1","WOS:000239545500033
","Consortium Conservat Med, New York, NY 10001 USA.","Consortium Conservat Med, 460 W 34th St, New York, NY 10001 USA",NA,NA,NA,1
"Daszak, P_1","WOS:000239545500033
","","",NA,NA,NA,2
"Goodman, SJ_1","WOS:000239545500033
","","",NA,NA,NA,3
"Rogg, H_1","WOS:000239545500033
","","",NA,NA,NA,4
"Kramer, LD_1","WOS:000239545500033
","","",NA,NA,NA,5
"Cedeno, V_1","WOS:000239545500033
","","",NA,NA,NA,6
"Cunningham, AA_1","WOS:000239545500033
","","",NA,NA,NA,7
"Malhi, Y_2","WOS:000238352800001
","Univ Oxford, Ctr Environm, Oxford OX1 3QY, England.","Univ Oxford, Ctr Environm, S Parks Rd, Oxford OX1 3QY, England",NA,NA,NA,1
"Wood, D_1","WOS:000238352800001
","","",NA,NA,NA,2
"Baker, TR_3","WOS:000238352800001
","","",NA,NA,NA,3
"Wright, J_1","WOS:000238352800001
","","",NA,NA,NA,4
"Phillips, OL_3","WOS:000238352800001
","","",NA,NA,NA,5
"Cochrane, T_1","WOS:000238352800001
","","",NA,NA,NA,6
"Meir, P_1","WOS:000238352800001
","","",NA,NA,NA,7
"Chave, J_3","WOS:000238352800001
","","",NA,NA,NA,8
"Almeida, S_2","WOS:000238352800001
","","",NA,NA,NA,9
"Arroyo, L_2","WOS:000238352800001
","","",NA,NA,NA,10
"Higuchi, N_2","WOS:000238352800001
","","",NA,NA,NA,11
"Killeen, TJ_1","WOS:000238352800001
","","",NA,NA,NA,12
"Laurance, SG_1","WOS:000238352800001
","","",NA,NA,NA,13
"Laurance, WF_1","WOS:000238352800001
","","",NA,NA,NA,14
"Lewis, SL_2","WOS:000238352800001
","","",NA,NA,NA,15
"Monteagudo, A_3","WOS:000238352800001
","","",NA,NA,NA,16
"Neill, DA_2","WOS:000238352800001
","","",NA,NA,NA,17
"Vargas, PN_2","WOS:000238352800001
","","",NA,NA,NA,18
"Pitman, NCA_2","WOS:000238352800001
","","",NA,NA,NA,19
"Quesada, CA_1","WOS:000238352800001
","","",NA,NA,NA,20
"Salomao, R_2","WOS:000238352800001
","","",NA,NA,NA,21
"Silva, JNM_1","WOS:000238352800001
","","",NA,NA,NA,22
"Lezama, AT_1","WOS:000238352800001
","","",NA,NA,NA,23
"Terborgh, J_2","WOS:000238352800001
","","",NA,NA,NA,24
"Martinez, RV_1","WOS:000238352800001
","","",NA,NA,NA,25
"Vinceti, B_1","WOS:000238352800001
","","",NA,NA,NA,26
